Player,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Won,Per90_Assists,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries into Final Third,Per90_Challenges Lost,Per90_Clearances,Per90_Crosses into Penalty Area,Per90_Dribblers Tackled,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Fouls Drawn),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goals + Assists,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Interceptions,Per90_Key Passes,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Offside,Per90_Passes into Penalty Area,Per90_Progressive Carrying Distance,Per90_Red Cards,Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Shot),Per90_Shots from Free Kicks,Per90_Successful Take-On %,Per90_Switches,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Touches (Att 3rd),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_npxG/Shot,age,player_market_value_euro,Finishing_Efficiency,Assist_Efficiency,Pass_Efficiency,Progressive_Play,Ball_Retention
Djené,-1.0662447806124606,-0.6960779688640505,-0.49784334709123135,-0.21042333414242315,0.29581887599202056,0.289695596054234,0.45871425927309917,1.7131578215721797,-0.7385672898675733,-0.5231308172637612,0.07726595385015553,-0.6578491721063114,1.8703490720499751,0.8418504553636698,-0.0522774403373633,1.3454563164440143,0.39258785696428566,-0.27916393328036576,-0.34665526394437157,-0.291311973475722,-0.027719007675908607,-0.5950025615227182,0.11578289348351874,-1.0346623903014105,-1.369666013472402,0.4988260555431917,0.3719597263959564,-0.47291174772852745,-0.7468760892420758,0.38014415432622106,0.5078009300024678,1.2192172627491238,1.0166012379276368,-0.45589198706705464,-0.4159212000682159,-0.706947320207354,0.8895569021785861,1.8768709819904577,0.50058656052027,0.37837821129666466,1.113016555575249,-0.20192605583019085,-0.5246893332501942,1.0240204226490883,0.6032768040216294,-0.657202567672539,-0.09642327162818085,-0.8518729066429029,-0.7766972865099095,0.5363736339494569,0.6942995727787119,14.50865773852422,0.06505528218238857,0.3284775792301933,-1.0968993266278888,-0.6616004277302302,-0.45299035601125365
Alejandro Balde,-0.40181839608962333,-0.6437836163535344,-0.46876474208455077,0.025137659865882185,1.131129466013796,0.5114508490670392,0.3037190066620946,0.7571936215677676,-0.655114632351812,-0.07663864406073963,-0.09162699173501473,-0.6578491721063114,1.613209481849327,0.06925449014540457,-0.6222092709802001,0.7060340494121587,0.3079695398317455,0.6187228962898308,0.5649510822708164,0.6014368969850066,-0.8610215260066887,0.23237384198093886,0.010666852719169813,-1.023826083090796,-0.426341270481278,1.7533250827887632,-0.5042300909171011,0.9109644727282196,0.07838187304621128,-0.4696013024434064,0.4061372951184275,-0.37298308892890175,0.5535242792418757,0.0027658458165460407,-0.07804074372998783,0.33796805930529333,0.6027422333859163,1.2841814820038744,-0.08318126224449242,0.7380615118264479,1.0340327922696446,-0.16373100465278154,-0.36324453444410887,1.7739882696754117,0.03316815529318779,0.511225865729987,1.0295546042514603,-0.6907207623325307,-0.7492858721381735,0.33947886756627893,-0.7669918180674667,17.72753356339242,0.3085635718797394,-0.2505201798359517,-0.8717470016140783,0.20658785634004737,-0.13516962857903206
Alejandro Balde,0.3088717876718197,0.09736663003059624,0.048001873141922856,-1.0075078470793348,1.3417343958664703,0.03687310804810365,-0.651326527810796,0.5446738139399181,-0.11777283739635999,-0.9510908749375643,0.6051169742176592,0.19414550403808875,0.4727270461052977,-0.7727782954335577,-0.2870494184485522,-0.4058869983838724,-0.585473667629665,-1.0670785746929932,-0.741595378370968,-0.05454373462047737,-0.438287660641232,-0.671215390425284,0.9533306021566211,0.22072257224407382,0.2950595686623887,-0.230288617638942,0.8989006272501373,-0.6674224322871971,-0.11373108245828845,-0.4696013024434064,-0.24861280246830142,-0.951343330289862,-0.8652972200116484,-0.45589198706705464,1.1933447257026661,-0.40168603165751476,0.48176771367718013,-0.6161150061671481,0.12817803553676083,1.0221318341411105,0.3449271846081137,-0.13535607623416712,-0.5948385230262989,-0.9078495747243733,0.13570109172823644,-0.2672677235710884,-0.8382709216276455,0.04917997757330608,0.03987448750430927,-1.0149503473654884,-0.7669918180674667,17.72753356339242,-0.3120144178623865,-0.39531111084869475,0.18262263711905652,0.3196713908549912,1.0856686207130684
Alejandro Balde,-0.15954672521736424,-0.5523038127578062,-0.5531842353699445,0.6896299085700949,1.6146646616637468,2.4834096028222694,-0.016348710543285745,3.2572085068301195,-0.22453784507145289,-0.46952562847648843,1.576336264787468,0.5509018792330788,0.5600691610148856,-0.2426048096601515,-0.6222092709802001,-0.33260368556885445,-0.585473667629665,-0.02027110319652711,-0.3837607871153575,-0.05439855092022312,1.9045950315799323,0.21524361379740387,0.8389387431196837,0.9094494813572628,2.6384263058312376,0.4180396060851976,1.3274084537283473,0.4037205816319603,0.21143772646016024,0.1228681398787834,0.7431033958394687,-0.46918583114707535,-0.22739795267688134,-0.11224221474713955,0.7134793153718666,-0.5977522163012641,2.2343775004203437,1.5762290667086598,1.0677263843255713,2.4272216468859558,2.125902250536561,1.5477491028109767,-0.4918767081213175,-0.7364292752386247,2.440314134890242,0.2978901115157396,0.35618495745493234,0.25216118646964675,0.1917681574158858,-0.7519073783604044,-0.7669918180674667,17.72753356339242,-0.13649507191453877,0.09375985352554027,1.2429566089542092,0.9463433631715645,0.6048481159820205
Alejandro Balde,-0.37677441141064105,0.5474507141490035,-0.3182377224409016,-0.696535812859316,0.15840366504401296,-0.44722485815232904,-0.0028741842407681868,0.5240677945366049,0.2538868733272883,1.1373921581158473,1.5471455323963548,-0.37003152807774714,-0.24819424449663563,-0.4981941222616466,-0.6222092709802001,-0.6803979748078862,-0.585473667629665,-0.9611921561961558,-0.9341119254992705,-0.9184612258107865,0.18636196932701266,-0.37310870886177944,-0.18493340590567195,-0.029862251803991654,0.992907244499859,0.1623794241340162,-0.5540836910717619,0.5898348927180237,-0.5050645556661688,-0.4696013024434064,-0.20393008855130565,-0.3130733544068402,-0.8495356688303243,-0.45589198706705464,-0.017685899361525162,-0.9984019660600127,1.1147996978068202,0.5813713572926891,1.9000922017398678,-0.2888539829197624,1.0217633675831002,-0.827640822751632,2.74864759998797,-0.5405443917038836,0.8671694141184656,-0.7336722442694442,0.177363201928352,0.2885045001426406,-0.03463327598158081,-0.6012037741288704,-0.7669918180674667,17.72753356339242,0.08397500815303346,-0.5474130673600772,0.40599783344147755,-0.06758376960145375,-0.09489270804643773
Alejandro Balde,1.4019594811928542,0.666193875123178,1.021620919894085,-1.0108324377007953,0.8789166016255568,-0.48927515205420496,-0.8752102386158223,-1.2525767386603655,0.8901147988556419,-1.009239063333363,-0.7417227680160019,0.3527385741484075,-0.7970945535820615,-1.196688028517765,-0.6222092709802001,-0.4493908248122049,-0.585473667629665,-0.9327381924121231,-0.3166484602660967,-0.5811928024156475,1.2044563215727337,-1.2234135882979218,1.962565135845409,1.539857566488844,0.8921772372035827,-1.6274545330506642,-1.1379116158258489,-1.3015092058348217,1.3127677603011494,-0.08363429411795348,-0.5263667633126382,-1.0176701171273947,-0.8305248888703343,-0.45589198706705464,1.3053895050844655,-0.21345885298248973,-0.8175556428386106,-1.2260611377155102,-0.42965355201253286,-0.5806190701888196,-0.9083292193735355,-0.4762352107378605,-0.5001896019729974,-1.1489115373197,-0.025494193016514056,1.0769161482364573,-1.5504012175332356,2.0020805744007615,1.6974053784364798,0.6290395186006391,-0.7669918180674667,17.72753356339242,-1.6916978852498645,-0.3121885603129808,1.7726652791975521,-0.40406119624036574,2.1786173738596673
Alejandro Balde,-0.5435956356757783,1.0530994598392556,-0.5668951901330522,-0.38427785756805904,0.14312042021937812,-0.0370161778285124,1.3576682718911353,-0.31484965549397786,0.2806054181532281,-0.009458406086961465,1.2719472403283547,0.8477409194510152,-1.24781351470994,-1.1202749658207134,-0.6222092709802001,1.8652598327065806,-0.585473667629665,-0.5185548083989324,-0.1799759066897781,0.21271414004103031,-0.4193308760117124,-0.057742268471786734,-0.5464335622987442,0.3807604301003467,0.7512141214414814,1.334567400985834,0.5802279964729851,-0.6330597465640262,0.46935985132985736,-0.4696013024434064,1.241586437042274,-0.7426565099518925,-0.16117022904992545,-0.45589198706705464,0.23386658854695475,-0.9046543530062511,0.563354051736562,0.09670409976986237,1.2833347343739705,-0.42908136225980026,0.3179558649700897,-0.18586081030592091,2.4535332993695773,0.8847201164187432,0.20573365757216297,0.5228271590014484,0.4912110539861226,0.42278940498880335,-0.04399934020006005,-0.7370878881569288,-0.7669918180674667,17.72753356339242,0.25082962356297167,-0.39925076170294116,0.2768222777027904,0.5828341797083251,0.15839158505736922
Alejandro Balde,1.0337307521270573,2.272554962028165,-0.4242652426749164,-1.3148791524125183,0.5129386608016407,0.13324274644373024,-1.030179999195534,-1.541202759846577,1.2021704354137215,-0.9990255087005933,0.6219852687488613,0.513003854470527,-1.291329690275062,-1.0265283394183349,-0.6222092709802001,-0.6803979748078862,-0.585473667629665,-1.3108645564105117,-1.3609538837961943,-1.3879691231776623,0.7687476855099948,-1.3947949732289222,-0.7548538089657661,1.1363679104738036,0.3700999831947441,-0.9863303519997266,-0.12410196084753534,-1.0669902801572086,1.52976989480611,-0.4696013024434064,-0.8027691375733707,-0.9083402380149349,-1.0574140266744783,-0.45589198706705464,1.5733416850937003,-0.6764636669952415,-0.00973762006936672,-1.4259746163988103,1.1479999533597933,-0.8014987338550279,0.4285904053299416,-0.5927493946107604,0.03265163090401503,-1.1017549590042772,0.3421948748830965,1.6366613039184357,-1.5430292880233485,1.5655096015740302,1.886132539825662,0.27162408739199406,-0.7669918180674667,17.72753356339242,0.1156283694564429,-0.9608978811209522,1.0828804516715596,-0.34233284418842164,1.6993910654927753
Antony,-0.09301728099213748,-0.8921942750059255,-0.3053272125643997,1.9095187217523184,-0.7244336269376455,-0.6974955351809236,0.34681067326608117,0.11261145240262169,-0.6955223007481242,-0.1704811388876575,-0.9309338469444671,-0.29059505616422593,-1.303092628637337,-0.2911255626095887,-0.1446227542102167,0.8940059690867572,0.24120470971483976,2.810754901661649,1.3744009243324233,0.8803954110037869,-0.8845328416122521,1.3021829296631964,0.41878381053001845,-0.2967788549249395,0.4784547903107764,0.04637583147990817,0.326254464906737,1.0363306369104484,-0.5116189899842221,-0.0937042972429326,0.025421540036541505,0.13149613050258832,0.6315993248904751,1.4820193734827762,0.42558644357503095,0.37309861156871843,-0.5214838525136535,0.18101011019365248,-0.7516365468998116,-0.20493965734444436,-0.5288564802408188,1.7014238990905723,-0.5250206401748869,-0.4398385276887863,-0.7694365240902478,-0.4879746390839203,1.179928269678521,-0.8010453253113665,-0.6684327869235561,1.277288033297117,-0.4003779442665906,16.811242831518264,0.28849555830606405,0.12078227298483503,-0.07431474197055843,0.18764157950371838,0.3642603410872352
Antony,0.7460708530222776,-0.38627972627474966,-0.22326860232059983,-0.6387191052324387,0.5386690898739008,-0.10715559134305064,-0.9575095883396455,2.2206677654088978,-0.26323760050629125,0.7288989210376032,1.2977703754797174,-0.08539646236084497,1.005085513448235,-0.08541077342703536,-0.6222092709802001,-0.6803979748078862,-0.585473667629665,-1.0049581383244108,-1.3609538837961943,-1.3879691231776623,1.289190670932855,-0.5081294625366085,0.29118946246079225,0.4013283601479616,-0.5555846355592381,0.04768718123910333,0.6664250038479651,-0.04546242458389665,-1.2649369916462823,0.38181845402404324,-0.1721223188317532,-0.48558008487214444,-0.6669859379975892,-0.45589198706705464,0.6809061570490135,1.1899628237598756,0.8412920191465519,-0.5307656151313238,0.25441905800141995,1.5432867916331563,0.8698093136407816,0.34902741061270515,-0.5639366159292729,-0.77430293210129,1.1809837146264552,-1.316803131750762,-0.9431533221855323,-0.13046986599440297,-0.08711705291779717,-1.217626462339507,-0.4003779442665906,16.811242831518264,0.1156283694564429,-0.22018966422209177,-0.021164757532029035,-0.11487828522634665,0.5907173953765813
Antony,-0.07614269995088645,0.6635808990554241,-0.4336730510385437,-0.07499663532039115,-0.0666819052169388,-0.45793576970362476,-0.27307124547532524,-0.7332235621656263,-0.06673755063236346,2.4992368447375144,0.2607789640931434,0.6907239946811419,0.05564285348919342,-1.2955371676345928,-0.6222092709802001,-0.3356045434866091,-0.585473667629665,-0.6216152246351137,-0.8810856377506371,-0.8317673726591767,-0.6188268061005113,0.2578907364351123,-0.28001507347081894,-0.13097602457293284,0.15624012146220878,-0.07956903638054541,-1.222043495861386,0.35421964180672894,0.13475373713826916,-0.4696013024434064,1.664278574210278,-1.0176701171273947,-0.20423220144587884,-0.45589198706705464,-0.07410188380979062,-0.44203148836098405,0.28112412743524307,1.276928513677595,0.41499667850510946,-0.45455188351038056,0.7755149611861145,-0.6580012990922373,1.559604172149416,-0.4624546453897556,-0.08007469323494537,0.21117990240895937,0.05801153856539518,0.36222079151969466,0.012641436364124606,-0.23735737230612308,-0.4003779442665906,16.811242831518264,0.08474700438295799,-0.1486704821035481,0.04200239389254291,-0.15890151615693276,-0.1438340134388829
Antony,1.4027729764679826,2.0925606046050085,1.6897627990430548,-0.7625378080563416,-0.6237579728903713,0.6448852163455847,-1.2919404205705733,-1.8180825248297359,2.0244696887386,-1.0654294672346931,-0.8116858569157872,0.20041137522567468,-0.025786812698562388,-1.20688670873447,-0.3955851527433938,0.17672931649754595,-0.585473667629665,-0.6738559274248022,0.23852130803616758,0.5307521272909677,0.6493597296600954,-1.1962733122009315,0.6529704359703363,1.1546808007925737,-0.8908807685258674,-1.933923535413497,-0.8104202405822356,-1.3478313134777833,0.23784035629619085,1.291990286962208,-0.6745564129628709,-0.8680308524079197,-0.35166416049682564,-0.45589198706705464,1.013670500775207,-0.7200804641809003,-0.9577193427964069,-1.253987939902548,-0.31022413380097286,-0.9730413370123603,-0.8335198404391178,-0.7943166345565557,-0.5991536255271064,-1.15732696124028,-0.37765575215081804,-0.1733051209657342,-1.5640732614727977,1.5954387238340717,2.5455848853392973,-0.34730959975388725,-0.4003779442665906,16.811242831518264,0.20441750905413886,0.9083850489364539,0.9386554847907523,-1.0145103486935716,1.5466099656818726
Antony,1.3265394188877377,1.6003556541369917,0.40422016319181997,-1.108938513020227,0.4728144923884112,-0.518573118949978,-0.640358240869648,-1.4586142972114642,1.026996932631859,-0.9279632748115798,-0.3589827477232354,-0.18895104572314778,-0.8984962567839202,-1.3006750394396611,0.038844987746965286,-0.12118002079964178,-0.585473667629665,-0.8893620521357409,-0.1425873791503805,0.5371151959348307,-0.4336914654049552,-1.254864797300381,1.00280046755944,1.3901107583386931,0.6930998195142873,-1.6646883225193352,0.09392989042868165,-0.9861243033589101,1.7298110161681588,-0.4696013024434064,-0.6564391605139478,-0.7499814339946672,-0.0967146594489203,-0.41715884706941814,0.31985164289296936,1.4733495133375698,-0.9204790729466309,-1.1649986786683542,-0.1393485407719397,-1.1394772571587848,-0.8542989686790602,-0.14282531630591336,-0.5150163783472794,-1.0772561107582919,-0.843111725516773,1.1953316385337418,-1.43288212147788,2.2065222164612264,2.182118417703771,0.11489595170947105,-0.4003779442665906,16.811242831518264,-0.020375832561845324,-0.5488513602168624,1.4669673785726811,-0.4485120520737702,0.4722230476883095
