Player,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,player_market_value_euro
Abdoulaye Doucouré,-2.4260181919625303,-4.213557780064721,0.784896755572671,-1.0837497749181815,3.4311607682227523,0.49960743224495885,1.2579922251736273,-2.6922331633413905,-1.4233969469745182,-0.22630061163447307,-2.2006823446168666,0.7428017680774793,-0.7280767353529651,-0.5437992240243471,0.732457139889787,1.70205606286165,2.2938304713672966,-1.3124279286783322,-1.162025695660324,-0.7854617269048682,0.7908033103787193,0.710728522426365,0.7536153915599643,2.0084728076911933,-2.1304735831865242,-0.3594968525506025,-0.49574877331311673,1.1213837398569173,-0.3944220587147838,-0.9833134655439414,0.16921937170263326,0.025792271996079457,0.6457292899752722,-0.0033137036032518667,-0.20646385062376119,-0.7172609857128479,-0.07910125066452944,8000000.0
Issahaku Fatawu,6.433733846500861,2.498390108696367,5.041498060256273,3.52368924592934,-1.0782855156669062,1.6986871905943461,0.7564203510023495,3.9072323256803543,-0.5809944033940135,-2.3378497462718664,-0.09576710136066474,-0.8603724755457491,1.5413526197156953,1.251585823604648,0.04889247669412892,1.5375023645454986,-0.9055256127062085,-1.7215728670079935,0.9256450036192319,1.5273585318646095,1.7416011708670267,-1.69923626537014,-0.7547677572263972,0.4671345829989079,-0.9783963046093542,0.2518219257846882,1.7967828272483877,-0.08934830061693434,-0.40269957665057166,1.5886603604980671,-1.6710904713585903,-0.6288515766702947,-0.3479537810130647,-0.37060242428442774,0.0873696866502578,0.1382431271446391,0.09704189977807189,13000000.0
Adam Wharton,-4.684248647636779,0.6627293906751739,-1.8032971296825706,-2.489653552852632,-0.277667147827791,-0.2772747322692365,2.0558465899675924,0.3293592217581186,1.041526898374157,0.1342572526869055,-0.2459711204158638,1.8033703283197984,-1.5510967260609156,0.43435759464608276,-0.0858838810660112,-0.1535517432997668,-0.5971028070826115,-1.1634964206508134,-0.33525470723388456,1.1061905400587553,0.16355480839043426,-1.0134398836487144,-0.48721457761604,0.345259121443556,-0.12809197865162075,-0.4243654119325071,-0.12399999364470671,-0.12769746713039362,-0.8772178073521998,0.25073630586456336,-0.16560506553164284,-1.0748219727414512,0.201234372179973,0.6764449791849014,0.5558812455166193,-0.23441802819259228,-0.45224314419592626,32000000.0
Adam Lallana,3.755877753419752,-3.8131037203140954,-1.1029058648916952,-5.989929968571901,4.2923735069424405,-2.3812956259767613,0.8198607144007466,0.9434132199166965,-0.06271299445352975,0.7039589985406299,-1.1735399910100972,-1.3661301999120221,0.023983366570969476,-1.4650751041736343,-1.3265736051410089,1.4574812543448536,-1.9024253541386817,0.707734886370108,0.08403377818301794,-0.35499608926490556,-1.5601511580061909,0.5637572104235001,-0.5427235888336094,-1.118162398691627,1.305785793369525,0.2214083118658467,2.0496393086083033,1.6987501989889424,-1.2346007818859897,-1.2743285020358033,0.21747624121823037,1.4981230874318445,-1.8580519621065137,0.7806719109702813,-0.1203116931373198,1.3191028592356053,-1.5203408311532753,900000.0
Adama Traoré,1.5747763457258874,3.295840349882475,5.347852590208601,-3.3394356206270586,-2.576609103084476,0.18800597587239998,-3.603200371979016,2.3990720855306034,-1.5954524671022012,-2.560903527328707,1.7780716931682055,0.14949185526952186,0.7569835121043443,1.017578224170516,0.9790441556049672,0.0323692148518985,0.30622523756573533,-1.6922226464602128,-0.16410227119815046,-0.2038611334144615,0.07256278217980154,-0.6883021048108793,-0.9076228150162167,-0.3650410142946605,-0.5374422535267241,-1.1311111647328218,-1.8685715722357852,1.6581557200110484,-0.47718696125385734,-0.9414843107647852,-0.7702138241749343,-0.27947027167110755,0.2844141687019652,0.00984306139869164,-1.5157683714767158,1.172074447014191,0.4090137150027275,10000000.0
Alejandro Garnacho,-0.03395585903276529,5.065748701670174,2.6540293776738273,-1.7730998695000657,0.022607881222905645,-0.41066758466915837,1.336020401617035,1.1812004096121191,0.1285260419353266,2.193884671883169,-0.846033879416742,2.1845499894405713,-1.580468196447354,-1.2338058011621882,0.9366706547474297,-0.03350392961591317,-0.291674917304343,0.223335732398898,0.709118790028645,0.27822849630500274,-0.13726257410528256,-0.2082129823684183,2.4835717535732145,-0.7120126942475822,0.7959619535543873,-0.5598293938984376,0.15649497408374108,-0.9998817846088329,0.75337511403129,1.1909873885113385,1.3848754856495213,-0.6180127070773999,0.6003960723159761,1.224550332573099,1.026241112274951,-1.5874907289462734,-0.7481140332207883,50000000.0
Alex Iwobi,6.630878939632395,1.602140112837616,-0.20154750499805052,-3.659473515376634,2.3720589901821545,-0.03176618368514403,1.284325594526926,1.3250421528637486,-0.19862360270699683,-1.2829761678758476,1.5974754769502773,-0.15013144027949962,-0.4592987199739073,0.636804644419896,0.13042921101156693,-0.619700666908986,0.4367936054990973,0.5640363431447286,-0.4785134346180944,-0.5201763106981657,0.8911122619129843,0.4531192364198123,-0.23124689752926386,0.28054663234877575,-0.5518816427722338,-0.027520768562865856,-1.121426309598564,-0.5956479072340578,-0.6802631816697576,1.428789408113079,0.10479497946597718,0.39314581636036133,-0.501680700868236,0.5481599395223561,-1.0599603948190959,-0.7122109795890574,0.2632574400199701,25000000.0
Alexander Isak,-7.6706338305814965,3.424106404770782,-3.873249168080972,0.06759266377587514,0.7148690034730786,0.9431469057743614,-0.26365169901259955,-1.4321421590252597,0.36203503284294813,-0.5313781072278262,1.0049602279756047,1.7381697778485181,-0.20672812034781984,0.9932342535251367,0.553235030752208,0.27282201548343066,0.17255234783121012,-0.6123604132216031,0.3287811423229171,0.5887444229469889,0.9173629554044763,0.9784475294288496,-0.5799587331383845,-0.48344194485418884,0.043964666016674606,0.5702812934588387,-0.14761046063008335,-0.030677329548020934,0.3922869312767601,-1.3988548572047321,1.1620278965784103,0.42852221962570647,0.9481933540113352,-0.7391406418928568,-0.5170522158133286,-0.08731706566414817,-0.04395410565791548,75000000.0
Alexis Mac Allister,7.456297197213008,-1.3578145774237154,-3.069070974280872,2.121169581379855,-6.0029936237348505,-4.393213713830241,-2.109800684644424,-1.6657313000803136,-0.027543832158379643,0.3901549948094376,-0.18871044118626543,0.7675203282914369,-2.707083234452504,-0.6527931944869393,1.0221314254912581,-0.8221417525400871,0.6720548298676498,1.1501211432320968,0.4799816846117078,0.1639804686920882,-0.5289990807864413,-0.11754551168479309,-1.2881672752073128,-0.30394048678546276,1.4755259422774467,-0.5418767808174006,-0.925122608160943,-2.585787151109615,-0.3968242915292036,-1.8406625465799176,-0.06189584750368917,-1.2071705130337258,-0.9812217814030891,-0.802488841969209,-0.6628129800592679,0.5866530034902437,0.0630374370496203,80000000.0
Alfie Devine,1.9501934444603644,-5.093298895000748,1.5114090909917162,-0.31555379996218375,1.7642465569770058,-3.569388660410345,-1.1049718535693942,2.7931303351326577,8.527329256702975,-2.59037671294033,-1.7687213072602535,0.9965489459413367,3.4339244886638722,2.230311674021269,-0.7757798601712693,-0.6300961630047932,3.2533482366698614,0.6276521036107654,-1.5064293538380908,0.7534701718030145,-0.8777259035062116,1.396576081271236,-0.1888639843635825,1.501712331711346,2.180697921257825,0.6122068357640906,-1.6835278535235099,-0.8818135849165053,0.8287979944791732,0.00677866969520896,0.3551642209486773,1.4189646193414953,0.09562143002244736,0.2647924407033187,0.1816650889082773,-0.1906034824389371,-0.28854235967269026,0.0
