Player,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Carries,Per90_Carries into Penalty Area,Per90_Crosses,Per90_Dead-ball Passes,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Shot),Per90_Goals/Shot on Target,Per90_Interceptions,Per90_Non-Penalty Goals - npxG,Per90_Pass Completion % (Long),Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Red Cards,Per90_SCA (Defensive Action),Per90_SCA (Shot),Per90_Successful Take-On %,Per90_Tackles (Att 3rd),Per90_Tackles (Mid 3rd),Per90_Total Carrying Distance,Per90_npxG/Shot,Per90_xAG: Exp. Assisted Goals,age,player_market_value_euro,Finishing_Efficiency,Assist_Efficiency,Shot_Efficiency,Progressive_Play,Ball_Retention
Alessandro Bastoni,1.447054889156888,-0.12392160097705929,0.9580350565517574,-0.8760775918471697,-0.02881121211400813,-0.8636704333198556,-0.8899255537419164,-0.4290080234885181,0.6671892750642717,1.14358532917346,0.16418812158035992,-0.4227889081596452,-0.03595628187055893,0.665077230242607,2.195197908289521,-0.27771657252086335,-0.973880756747006,-0.4020770857443165,-0.12785383867850283,-0.10426122522189717,-0.45169961828647515,-0.16296661561409656,0.2833699949744775,-0.7315608491719052,-2.1219249047282696,-1.2178969579889427,-0.08801701243331028,-0.28841346131488593,0.5479944296420738,-1.0956482423631806,-0.7440967952492507,18.132998671500584,0.03187550972016567,0.01796002589296191,-0.04260387254574752,-0.950506173807963,-1.2275115200362243
Alessandro Bastoni,0.529213175689708,-0.031837338117580695,1.3459632097517507,-0.6966153375798989,0.0188987314637139,-0.9725339666486221,-0.9710169997287516,-0.5583788546878046,-0.1729234064244834,-0.2316051291628081,-1.1210453791368327,-0.4227889081596452,-0.8050194462517415,-0.65967621137027,0.33464128854670105,-0.38310873141610996,0.43935965579843,-0.4020770857443165,-0.6525068862390364,-0.7002911482756614,-0.8612566845481059,0.5733448224543416,-1.0249594349447444,-1.2107241125127617,1.054152707092536,-1.1914496355394866,-0.8827277430987504,-0.7398500443315712,0.5935022694477117,-1.3479198008308024,-0.7440967952492507,18.132998671500584,0.04620372295337246,5.6148035260416655,-0.289516875540916,-1.5047183863684495,2.9323391626385042
Alessandro Bastoni,-0.7630264563463435,-0.014716793334292391,0.12283947927640854,-0.3846135259437337,-1.0915155090915045,-0.8586268757971952,-0.32455793685900136,-0.8794385675424372,-0.607100564775181,0.2528915528168529,-0.5695200791027568,-0.4227889081596452,0.1763329794334033,-0.5360256088821904,0.18732540047811058,-0.5971699082135371,0.32744477849804204,-0.4020770857443165,-0.6525068862390364,-1.3839924349270154,-0.2873603430928624,-0.5213970334839203,0.11637296583901673,0.566081826038221,0.7289195551081592,-0.008926164177207024,1.1655730526294543,-1.4249761095715023,-0.41538569285485594,-0.4779625970531192,-0.7440967952492507,18.132998671500584,0.03391431640464913,0.3311050673290735,-0.49679799207967756,-0.8327972278390031,0.27917167801576304
Alessandro Bastoni,1.5174161443301253,-0.08684822604307796,0.15364237132130826,-1.3037178476861513,-1.1957975620409687,-0.6023046578415006,-0.057521128120276606,1.0523148882279814,0.7859136860716461,-0.6312669564271374,-0.08183302458494775,-0.4227889081596452,-0.8050194462517415,-0.5125613594293668,0.6435056655864744,0.4270173014553477,-1.2052737572040255,-0.4020770857443165,-0.6525068862390364,-0.7754820930594207,-1.0810058426956788,-0.5213970334839203,-1.0249594349447444,-0.7733830791393115,2.052482348837893,-0.858370145983097,-0.361300862272294,-1.0739274999919444,-1.1697134685613688,-1.2314663518577182,-0.7440967952492507,18.132998671500584,0.06946668355561686,-1.5098032511250956,-0.48175901847815017,-1.2142104240400562,1.9625451745925566
Alessandro Bastoni,0.37344997803379953,-0.4530851788598563,-0.27348554856721546,-1.3037178476861513,-0.2737866397522475,0.1117145231033427,1.1565436364306332,1.790550148339732,-0.9004361921136336,-0.9690745104157451,-0.4292807692279918,0.3769978016447682,-0.8050194462517415,-0.5218852282375444,0.669731358298673,-0.6920272619075785,-1.1907518011607259,-0.4020770857443165,-0.6525068862390364,0.2690103851802488,0.3004046367914687,1.6712306334597533,-1.0249594349447444,-0.5602203602873986,0.529330177096532,0.25382887566596524,0.33531564733327085,0.2043817674484793,-0.6243567826819247,-0.1442984975848695,-0.7440967952492507,18.132998671500584,0.04304985566381008,-1.5098032511250956,-0.6595580249604089,0.6897281051405357,0.45774287590234986
Alessandro Bastoni,-1.1872766694684838,3.778508661681712,2.014197560047528,0.25435962320168537,-1.092131300405363,0.010683570658167085,-0.8146225303901743,-1.009583903360232,-0.9004361921136336,0.903040881096955,2.2933021821565407,-0.4227889081596452,0.9054881227961286,1.0675554111111076,-1.4326856730097086,0.3229790226493598,0.5615955198218825,-0.4020770857443165,0.8234290718670758,-1.4256506845436787,-0.786002214067662,-0.5213970334839203,-1.0249594349447444,3.343617887852909,-2.011800124700357,-0.9972141802361427,-1.0735501929610185,-1.4535588180879235,1.1667667403802033,1.6390971377590224,-0.7440967952492507,18.132998671500584,0.21705606674195088,-0.19657159285308473,0.7722078859964394,-0.8822020139518356,-1.6673554505804118
Alessandro Bastoni,2.4772458250831355,-0.1604843849189933,0.47877708865533836,-1.0088353842251856,0.5560781199279284,-0.8385358830324504,-0.9850453815541937,-0.7882366991938082,3.588613399727567,0.6429293906678952,-0.5588015361294503,-0.4227889081596452,-0.8050194462517415,0.2435822708578738,2.033315661215857,0.023647832343140766,-0.46659075576217174,-0.4020770857443165,-0.6525068862390364,-0.4502066598868321,-0.724001684350041,0.5620961759873018,-0.5137866832812822,-1.2107241125127617,-0.029468266353495684,-1.6262210280912481,-0.924164182437888,-0.371256311567198,-1.202202496727077,-1.3016841822291405,-0.7440967952492507,18.132998671500584,0.09861744677071588,0.10375938797841319,-0.47464553074622723,-1.2991687605529814,-0.030408262694246194
Alessandro Bastoni,1.6005567236076805,-0.040716657114796245,0.16986725772354871,-0.9345106237761661,0.2619657631693111,-0.847150063007271,-0.502591792561728,0.5135388587818274,0.17755827920398418,-0.03354262137744799,-1.1120196941125546,-0.0881507998285322,-0.5243878118206,-0.22652335428639755,1.5076191250771778,-0.749387469240866,-0.08476941835997318,-0.4020770857443165,0.42720789678737103,0.053486525029589733,0.2360242397087818,-0.5213970334839203,-0.1944752391483981,-0.7416281544919738,-0.8832169414817426,-1.1005486064050607,-0.22334024910712955,-0.19138169445615108,1.795500124436973,-1.242919442928629,-0.7440967952492507,18.132998671500584,0.048925826074473364,-0.6555902708619836,-0.22639263445015834,-0.4570146129756675,-0.8203552314818255
Alessandro Bastoni,0.23829698663856846,-0.6697170722362948,-0.6881459071526534,0.332641336027648,-0.7280444003073683,1.0929685307120791,0.8710784189319255,0.5116003405974188,-0.9004361921136336,-1.162526674867875,-0.8918374009569439,-0.4227889081596452,-0.8050194462517415,-1.41979682884584,-0.7337181666358648,-0.5801494170912747,-1.615594687428657,-0.4020770857443165,-0.6525068862390364,0.4126313930152555,-0.8900942556304815,-0.5213970334839203,-0.6145419718532183,-0.5596665906707867,-0.7036209111166151,-0.82134695285635,0.13775612100984969,0.10754487343608196,-0.5899625373897229,0.3581120229287567,-0.7440967952492507,18.132998671500584,0.046960855547897765,0.6087060603687214,-0.6163175594186329,0.1170436569402871,-0.6894654262867572
Amin Sarr,0.9248118492311056,1.5825956357805302,0.7319322336372551,0.20750761887894073,-1.180666352682431,0.3034870141491221,-0.8724496649632326,-0.6498055585658162,-0.9004361921136336,1.725645414023758,-1.0086190261092567,-0.4227889081596452,1.7404711653757103,1.6963161485772345,-1.4984155518857758,1.5241761190848055,1.4025009903855903,-0.4020770857443165,-0.6525068862390364,-1.1974420382197353,-0.9093138888925734,-0.5213970334839203,-1.0249594349447444,0.17961609562623843,-0.3509478298073185,2.845499306089216,-0.15653478239402108,-1.1883679529790876,1.5474803446385956,0.9051902186550415,-1.0684722565159577,15.201804919084164,0.0742714710297247,0.8062411878709366,1.7990922314522233,-0.7653881532737685,-0.6859887685451477
Alessandro Bastoni,-0.6733948551686625,-0.2324533343364466,0.22657550663188158,0.01648856488174916,1.275596532703805,-0.2835887657254765,-0.6443131689071968,-0.9203878090419267,0.4794175257238932,0.28742378963837006,0.15911764608898188,-0.4227889081596452,-0.20373404656529967,-0.5940392773918864,1.256428055241702,-0.7208896567087213,1.1260127154024357,-0.4020770857443165,0.16496677557637343,0.32348115418111917,1.2757355694604517,-0.09211579416019688,1.7544880530194906,-0.2472925944925819,0.7630007289299063,0.7253348654825109,1.759054573320414,0.8103153826046003,-0.48514923465413495,-0.116472768486952,-0.7440967952492507,18.132998671500584,0.04220741158964377,0.11071572190530984,-0.6958838473135721,0.9971986686839469,1.0438926700143127
Alessandro Bastoni,0.5768750080435614,-0.8972785936993969,-1.2040548218580829,0.1395361596260008,1.2102760159925905,0.36441948138514635,0.632018878999544,1.2377392890881425,2.2540696433588847,-0.41906851736201,-0.42958427012022743,-0.4227889081596452,-0.1556023587748548,-0.07904108334832925,-0.3023014642964915,0.4136332194895374,0.8541153820500447,-0.4020770857443165,-0.07384681246079021,1.473642561551107,0.11490156345489651,-0.07378051818504891,0.04381097222852564,-0.47250003761062737,-0.07519345059470442,0.4719273432189372,-0.015445387239729784,1.6137745637245704,-1.0670728449309048,0.38975006526694533,-0.7440967952492507,18.132998671500584,0.073919942593415,-0.15489871402109234,-0.17101423724382878,0.91801459608054,-0.13186349222604543
Alessandro Bastoni,0.48032736712575824,-0.14611100644724337,-0.09591548553838843,-0.7516584114820933,0.36449505226946705,-0.8235944577939933,-0.2643829605797944,-0.2629194018957625,1.230820105677218,-0.6935026731094853,-0.9968006707825305,-0.4227889081596452,-0.4529697726366686,-0.35034073151263667,0.6187855455259117,-0.03881676749749079,-0.881079158546871,-0.4020770857443165,-0.6525068862390364,0.1244279545931173,-0.12367097823600338,-0.5213970334839203,-0.5520501461189329,-0.9685992764166137,0.0012863062453174596,-0.5209485691799757,0.2718603086118124,-0.27429225319639355,-0.5527525817134952,-1.1427826375784516,-0.7440967952492507,18.132998671500584,-1.4757992164367977,0.43263646715279086,-0.2756333591737728,-0.5653631989058902,0.10099211999187607
Alessandro Bastoni,-0.0769554930780753,-0.6308873283684842,-0.9255872572514529,0.2667832420612133,-0.055282838048000875,0.9683277410060502,1.3419740883992035,-0.1923874162756674,-0.9004361921136336,-0.22997293019960208,0.9039932703581524,0.22995630152433477,0.43395979199095996,-0.19877090150976898,-0.4576444897812372,0.12063362868478134,-0.4375638374439404,-0.4020770857443165,0.39961634962846004,0.21774286922470995,0.46109162663153835,-0.5213970334839203,-0.011613387037460919,0.6860635287993276,-0.6022117781412794,0.3870031444147519,-0.3303140698635992,0.46055570083861164,-0.43770628316668037,1.225706125642784,-0.7440967952492507,18.132998671500584,0.21195837915062082,-0.5072169100673586,-0.21583744761117357,0.9727326809417456,-0.5108206132556764
Alessandro Bastoni,-1.6592281354813965,0.47815173409129696,0.1940392767899621,0.8664021053154377,-0.6384104305367118,1.199689967384194,-0.5360886431171578,-0.6111636525581565,-0.9004361921136336,0.4395200062481845,0.9741551986967818,-0.4227889081596452,1.5011269343998725,0.08630673868681622,-1.5065655655095544,-0.3617853722432467,0.9552353153977428,3.332769367710602,0.8869545539303277,-0.9140552518302657,-0.9520680208439555,-0.5213970334839203,-0.4260999346458943,0.7701219659034413,0.5732793593834644,-0.8990021000775262,-1.4981086770646896,-0.2062056213641753,0.4912993337239592,1.387417897213685,-0.7440967952492507,18.132998671500584,-0.1968242548231688,0.48084429654347827,0.7082868713306676,-0.4886289266755016,0.5270282930672802
Alessandro Bastoni,-2.068965623299324,2.238996214428624,0.8419473028857164,-0.48050447067873847,-1.6314148106011206,0.11254663113914638,-0.6077256871482303,-0.6643147693368575,-0.1732496052790474,-0.8504269985957799,0.6332482778616111,-0.4227889081596452,1.4929087959977432,0.4485388334655585,-1.468714937442449,0.2193257635159043,-0.8102501178709818,1.6601811949764282,0.8042337363244652,-1.8456723402654598,-1.4033595148236895,-0.22989212316123897,-0.30919633603104524,1.5742058626775597,-1.0823158006683176,-0.3200973333131211,-1.253808531768878,-1.9135310044207834,-0.010157560664789792,-0.4216447353784601,-0.7440967952492507,18.132998671500584,0.6085339365242831,-0.11569045384562064,0.36533575472298335,-1.5724710840578404,-0.9286200781014313
Alessandro Bastoni,2.1156603375415712,-0.9622353715993561,-0.7839032034451022,-1.3037178476861513,1.5471321289510545,-0.8754157689249278,-0.8952720207534517,0.09009654747768289,1.0522528777773956,-1.5572659910930644,-0.9297867707692301,-0.4227889081596452,-0.8050194462517415,-1.8474053834298918,0.5763421397239868,-0.1889532472954561,-1.2401661778502149,-0.4020770857443165,-0.6525068862390364,1.970369475771215,0.19722749798636047,-0.5213970334839203,-1.0249594349447444,-1.0817620795090988,1.9388435869485194,-1.4134801600862283,-0.755987672001554,2.1442674285998864,0.09750733217106364,-1.3891161685633395,-0.7440967952492507,18.132998671500584,0.05466876744064607,-1.5098032511250956,-1.5282856881922935,-0.1298942770977487,2.070002506391193
Antonio Sanabria,2.8540940700317687,-0.5951130371781146,0.8636675060993122,-1.3037178476861513,-0.3752975583208853,-0.4634686670388301,0.1433816349915186,0.8266275315399194,-0.9004361921136336,-0.7365984669028716,0.02820749996323325,-0.4227889081596452,-0.8050194462517415,1.4897046765714206,0.9054600855192155,0.8888482734791496,-1.2990818551766319,-0.4020770857443165,-0.6525068862390364,-0.16279764628545987,-0.25040500000365706,-0.5213970334839203,-1.0249594349447444,-0.2485738390911712,0.1208497496249926,0.9076868828656505,-0.26245356409871184,-0.4345959383224206,0.45148322491661597,-0.8553802995573295,-0.35710884137866117,15.60727002719233,0.07094647516711393,-1.5098032511250956,1.736877521315833,0.06918770613084933,0.07909128810440787
Antonio Sanabria,0.7937199775378795,-0.8019252316590838,-1.202235144433763,-1.0061138986712204,0.32534838463901633,-0.9083395475903269,-0.7294409481684,-0.7227413633813264,-0.2195605042921746,-0.45444403009963763,-0.33546835466745706,-0.4227889081596452,-0.8050194462517415,1.23859328877113,-0.30419908575520516,-0.0029700578107042597,0.7953337595732772,-0.4020770857443165,-0.6525068862390364,-0.22584251386947293,0.8651486612242127,1.7357237466308355,-0.014221778620831209,-0.8031739903890648,0.6710051952993339,-0.5207829361963875,-0.4942648445310478,0.21295275295657337,-1.1362593794655145,-0.9977422575553379,-0.35710884137866117,15.60727002719233,0.13277702497753488,-0.9524603120524622,-0.6196941585096216,0.2664527595808952,0.7571036170685892
Antonio Sanabria,0.5956096955830675,-0.5184980837003812,-0.6382968938162311,-0.27855355538992,-0.06790980209960819,-0.38610294406976087,1.929528792564552,2.4028506551338036,-0.6476333783595414,-1.9012620830571032,-0.8807081059102738,-0.11594465855405288,-0.8050194462517415,-0.8468647199665326,0.13028817926351316,-0.18535402291443984,-1.6176245398948113,-0.4020770857443165,-0.6525068862390364,0.779014663089489,0.9456932825832105,0.7512499760331792,-0.22729880074119926,-1.0151027456565627,-0.37280246362088537,-0.3346777539821131,-0.544411082368039,0.39498274400493205,-0.7883516031559256,0.7454129589613775,-0.35710884137866117,15.60727002719233,0.04786319116796892,-0.6670719772632558,-1.151455897266384,1.314138006174325,-0.41818650530991747
Antonio Sanabria,0.49025130477129814,-0.6101860608292617,-0.7766536525525432,0.2354367066460827,0.010803827303569975,-0.33231545757368747,1.0735708729655014,1.0131382049507294,1.3502130210770684,-0.023779312758105842,-1.2314325620772282,0.02646945504364276,-0.4044566415930427,-1.1791632411617499,-0.5574129999591937,-0.5150883715069438,-0.6311029282215325,-0.4020770857443165,-0.6525068862390364,0.4539635574482705,-0.3257646702349782,-0.5213970334839203,1.9853751092818996,-0.3363644893884027,-0.13299894800826817,1.4358886551843575,-0.4039751689303408,0.5148728198982266,-0.363995844234543,0.7448801791882711,-0.35710884137866117,15.60727002719233,0.04825756110398628,-0.17150384373803707,-0.8869649420956743,0.10246672614909987,-0.18742722849253285
Antonio Sanabria,-1.4368469223310008,2.3341401935766797,0.40388982865259726,-0.8466141623112888,-1.8599822628835239,1.0051854044644282,-0.6902301438808494,-0.6694176710546431,-0.9004361921136336,0.8433741902331391,-0.48566851659698645,-0.4227889081596452,1.5264796424195068,0.08986734625983121,-1.3419067400878284,-0.995234516090601,1.0443828381292133,-0.4020770857443165,1.3956241847743212,-1.6459554894229496,-1.8646621693454708,-0.5213970334839203,4.541563085120553,0.31849403339888394,-0.9939221685066951,0.4042704643829525,-1.017876152040414,-1.766003066277334,0.3781142949628388,-0.5814152224803362,-0.35710884137866117,15.60727002719233,0.034994173830546704,-0.5573478639663348,-0.04483886809075745,-1.7073566302895677,-1.0280790558718411
Antonio Sanabria,-2.004080222423909,2.152832643528774,1.101486961645276,-0.3592082093733481,-1.2644418987359776,-0.18773664961473854,-0.8682033817637219,-0.7667731382065429,-0.7114287350596553,-0.0782431891837944,0.2591602776513204,0.047694704824035726,-0.10935355932191945,0.8600268400376782,-1.2796807774267953,-0.4774250102211629,1.3735140145847442,0.8618718919737317,1.8377255126254837,-1.5924993417199618,-1.2881044410593614,-0.5213970334839203,-0.36416594109550565,0.5878872718906069,0.278998684499764,0.0077036004787674256,-1.2767555334448284,-1.350923995573831,1.4244923649887673,-0.436113996807637,-0.35710884137866117,15.60727002719233,-0.022461421421138772,0.11715346824602285,0.9474429001790958,-1.4333916689703061,0.1936482203583311
Antonio Sanabria,-1.1101932606036018,0.2762809055687971,-0.1693685684717626,0.6975142959064218,0.1954031802590304,0.002638279437945063,-0.4832343917605655,-0.8309039120322459,0.03950310903677989,-0.11161980124568542,-0.7493959877189783,-0.4227889081596452,-0.5078237007151507,0.22509357683368458,-1.0065513026565205,0.5370870164543523,0.6445243214510423,0.7864767591843177,-0.1303571298319905,0.21496801556753786,1.0677521725911656,-0.1453646278343989,-0.24761310779234655,0.528962982877506,0.10052188983834968,0.028424494196378637,-0.27454536057370243,0.3758898714192806,0.29528221016405404,0.5637326618391643,-0.35710884137866117,15.60727002719233,0.09921054914302105,0.3889165284152033,0.7000701227024678,1.142830673921332,0.11152585985134926
Armando Izzo,0.6293604624937845,-0.0709303771602156,0.41951971295701046,-1.0696126297408652,0.7424287202601793,-0.8730225120794304,-0.6950862384808932,0.004112776442071057,-0.0775118264116687,1.0369170528383436,0.6041342623760867,-0.4227889081596452,-0.8050194462517415,0.16274739749692943,2.3699829316002936,-0.2398695747158353,0.16288511612537965,-0.4020770857443165,0.08435210824633685,0.6675919631341951,0.20234898385751107,0.05598567891810649,-0.24417060915367195,-0.6294729481575446,0.8853563100191958,-0.6732473118432987,-0.005252227194164843,0.4708125997319156,0.7420088124478952,-1.073357932107992,-0.7868380324984998,14.73180128983843,0.02616635454638944,-0.8370100675190351,0.025806155677755217,-0.20729826163077789,1.2126685449728765
Assane Diao,-0.3039066297682356,0.579890088131695,-0.29385671498633437,-0.229686160729743,-0.5289790600740726,2.681328966552729,-0.32304005492967997,-1.0463208155992234,-0.9004361921136336,-0.2723846434380457,1.8228906180798201,-0.4227889081596452,-0.8050194462517415,2.5580284990659408,-0.8727886080271862,4.284547584395756,1.4845066744242568,-0.4020770857443165,-0.6525068862390364,0.09814359701944038,-1.2275283575018991,-0.5213970334839203,-0.06719496572472296,2.0137759755201357,-2.019508086106665,2.782355530139554,0.25049673564672104,0.432347316288722,0.7887785041235416,0.12598240898453586,0.513716758086161,16.012735135300492,0.06850288260305455,0.08164900102804068,1.8983824836678473,-0.26883794770087793,-1.9300778233618971
