Player,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Blocks,Per90_Carries,Per90_Challenges Lost,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Fouls Committed,Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_Goal-Creating Actions,Per90_Goals + Assists,Per90_Goals/Shot on Target,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes into Final Third,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_SCA (Defensive Action),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Successful Take-On %,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles (Mid 3rd),Per90_Through Balls,Per90_Throw-ins Taken,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches (Att Pen),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xG: Expected Goals,age,player_market_value_euro,Finishing_Efficiency,Assist_Efficiency,Shot_Efficiency,Progressive_Play,Ball_Retention
Danny Welbeck,-0.7116747200640062,0.2686721277591516,-0.3171852193682595,-1.3376913001967428,-0.7055389655813149,-0.9620802484982597,-0.8992297799685046,-0.5419218685610785,2.1463750006794946,0.05896165786066652,0.9036845148337166,0.25534650190220126,0.7381300610966864,0.39351198320804176,-1.1149146197071416,0.43470289501639414,0.3490202286315248,0.9732673076112343,-0.1115827811187074,-0.9413240720396598,-1.2622616923695948,-1.261858951771447,-1.4033188622684551,-1.2064642661584202,0.5740627804573268,-1.0440612637866338,0.4191738320406822,1.3369547529996093,1.0521323799345361,1.3910616097678348,1.1894530812854078,-0.8074107832970583,-1.1498533718355137,0.8720228990240805,-0.32349123537726554,-0.15144481273895366,-0.6260335997172994,-1.4169334500430182,-1.4085468684322526,1.0476953343678481,-1.3130420491108494,1.2129316151431804,1.6198525733646287,1.682787033023863,1.4798640704525765,1.9072868090586934,15.424948470398377,-0.1291026617502545,0.45590133235025243,0.6544510188725094,-1.1726343578561538,-0.6838173513125058
Dara O'Shea,0.6640254156807037,0.9277625299796264,0.3659941030391082,-0.32024062163139894,-0.8128714902718573,-0.6041976238694614,-0.06612601143621395,-0.7057339042370061,-0.5676497055202224,-0.7809962794553656,-0.9618791968953386,-0.9243966696036767,-0.7524568596153947,1.3279795045675977,0.651735318066427,-0.5925296410811595,-0.45210298298411533,-0.38899324499123317,-0.48856174406046965,0.09254560143960659,-0.23756706392025903,0.20614317545227376,-0.38424067984737453,-0.44216118151167905,-1.1962507621140408,-0.20980900121205007,-1.3559472099385237,-0.9933423109168202,-0.4871416785180818,-0.8955299217761432,-1.2795754293828756,0.05629882961445582,1.1295336793751205,0.43513785567918467,-0.5451576091032445,-0.7675659648331902,0.14320257955638144,-0.6973403926245292,0.5600420246412928,-0.671387914831413,0.108944014673509,-1.0501473636191645,-0.7633435259473941,-0.774054219844673,-0.7537175478323647,-0.1855350994721851,16.454567887579532,-0.025321904878433787,0.5246229272753505,0.40032366552240417,-1.0403509686181267,0.2436165241521237
Darwin Núñez,-0.6494590128018263,1.480269065980685,-1.4313641357006368,-1.4877885013779688,-0.9144925194687376,-0.572265034202967,-0.8988439137000432,0.5587833681096857,0.37213838315925213,1.002936052851097,0.7124523342595485,1.0689726664730612,2.3442141335002993,0.460854608799448,-1.2575549970917606,3.7763988534107082,-1.78421474427935,0.398102005952854,-2.1700560395959014,-0.3681900667964022,-1.3893197844478773,-1.3808729323018927,-0.8639818726694097,-1.3445916121076749,1.32077662197926,0.7338617572265503,0.17179650048440673,1.2844494294718907,-0.012091548563392146,2.7294787954804614,1.2281883354728258,-0.42873018022585335,-0.2623077400178949,0.4126151781259909,-1.0625719038808912,-0.24061282595827377,-0.5958702704530201,-0.9482376487918242,-1.4909331319811197,2.504798325125791,0.7756081578266171,2.8032805613472425,1.6998224964745638,3.110538853261223,3.0839331282028692,-0.263201121259946,17.98989782785991,-0.18963195578429207,0.3350455258349086,1.0403235573769216,-0.6920811884797243,-0.3948373663349612
David Brooks,-0.39980053725637615,-0.4890377541542009,-0.11770368549132425,0.1376479464278118,0.25098323144647183,-0.14005089240718305,-0.07554551388022364,-0.7017953983614413,0.1477319532796075,2.0341801606032406,0.1257701066092056,1.6601766917102838,0.8826424112769081,0.25214359968592165,0.3625134758923786,-0.03560602031626913,-0.604253685597584,-0.3364812439300136,-0.43628065329815213,-0.06389472634096938,0.00862208345371863,-0.3398089825748267,-0.1749086824971379,0.20601531501100706,1.0064069288995732,0.9335452802571209,1.035484269547605,0.19145208206197062,0.502924202703767,0.6399848228527727,1.1011808128464162,-0.8053828683780209,-0.20997009469479028,1.2461797061921907,-0.13245555436446327,1.9986686732591623,-0.46390684879443317,0.563470845268788,-0.5312514006355314,0.45625495463905547,-0.08312327604132844,0.9131118043228409,0.4608610849140707,0.3922503773174426,0.27442776615464726,0.23330666088322316,16.012735135300492,0.10647941645357409,-0.21151880606905363,0.42102026066803555,0.29454955583691156,-0.7696425812515867
Dean Huijsen,0.33604963039638897,0.18678539237708106,0.9267354746987386,1.1377947767549101,-0.7567155007723309,-0.9993022785494544,-0.4445633145711186,0.20127816425179612,1.424189575779404,-0.05963040115768633,1.612628078257352,0.5256548502161288,-0.1592123024008483,5.526285986966348,2.900466386157985,-0.559826449576748,0.9593984835814172,0.7800091043423903,0.6011393366776271,-0.8032153511592087,1.3127132204021232,0.8693805413854467,1.1935216955260715,0.12756220576184432,-1.023253212272206,-1.2550110330683881,-0.25381608778623943,0.2565129516720885,-0.4871416785180818,-0.6203582444661887,-0.5585113193221987,-0.2216119220757528,0.5891182908246003,0.8744274215446307,0.3707074246043632,-0.6262378114587426,-0.47031522265273484,0.7929848704686204,1.614967939434513,-0.6104692750979531,3.2158874580428076,-0.5618315882735212,0.6155602048553938,-0.334133844808601,-0.3659097031052666,-1.7326145156194395,16.70588231586044,-0.033041854750549646,-1.4066691517852958,2.8443562247499607,-0.3542941403834094,-0.18059130225151937
Declan Rice,0.38777378609266105,-0.5477248107013124,0.10446438889390912,0.4204714176955285,0.11290201111449832,-0.4820822435777592,-0.44934024988814486,-0.8525305102393876,-0.7803219545427246,-0.31394012987620357,-0.03374278099748656,-0.300041695091511,-0.40846870891469494,-0.27112281637124896,0.4953517545200744,-0.6631073620127113,1.1344452497034627,1.0815170277329504,0.9022426810933453,0.23184132248009964,0.35135780044631165,1.4443937651001697,0.6301076513718801,1.25546352637372,-0.9307993690299674,0.5019050612737479,-0.2142748532931275,-0.49199655057919706,-0.12753593884606387,-0.5003444157480806,-0.3542251432420456,0.9491359633184294,1.9577766798414897,-0.6438685091972508,1.130900310711944,-0.7189965692405846,-0.6178038910245987,0.8716117444895184,0.7266922282567858,-0.724445998780989,-0.29546044691575407,-0.6547440637612822,-1.2345540512465698,-0.704098278574719,-0.6397434130797439,-0.15155621494005625,18.51599092375669,0.0013310422690578552,0.19262060089881772,-0.2838029977564691,0.9333572130833211,0.9683888280855256
Dejan Kulusevski,-0.9437378141029161,-0.8674908328479428,-0.527793497785897,-0.049582984386090115,1.1806511240406214,1.0338316294022185,-0.44448907453136843,1.3747351418833906,-0.5826876230036221,1.3968075880411404,-0.2684943790039354,1.113103277399453,0.8611045866102892,0.7455911018172373,1.4992604634931395,0.16731355314976093,-0.3010215482742249,-0.5343400557136497,-0.10523349976545848,-0.03013709645678225,-0.31131673019661876,-0.7195245761731014,0.8166046976808088,0.05416948552886336,1.615081961482358,-0.42991997912418367,2.103361031280084,0.8210524840148343,-0.4871416785180818,0.3771256854924292,0.33815778788592493,-0.35929456568463575,-0.9103257506669867,0.6559861199335886,-0.3482204723232677,1.2684601168401388,-0.5750064264678547,0.8873544936384736,-0.8417478787707217,1.7159378066907394,-0.02119617166307102,0.7769768083271388,-0.24792584438341794,0.06153869392711662,0.016716233623848668,-0.4747023413069798,17.909855120186375,-0.012678300288074897,0.1235786254147535,0.5447957854047868,1.2223585736568277,-0.46328231325689584
Destiny Udogie,0.9351043836486174,-0.6815534755161824,0.47571820256760483,-0.08092451516375207,-0.049628701078468423,-0.6425357592438454,0.9793310155733423,0.7547909472091309,-0.4641134780357093,-0.10365818766108961,0.35445256575770984,-0.2190230467467918,-0.41995809001032053,0.4937135265359869,-0.04636544046358571,-0.356902046179784,0.8076768730911039,0.6489223988702633,0.6678914751722825,-1.172790029649821,-0.3905749139676472,0.24436566225293138,0.4465094256367979,0.6184304998048012,0.18862329871592914,1.042753314560037,0.15022995714201892,-0.32640645083896697,-0.4871416785180818,-0.6863447482989129,0.6307955725270352,-0.6499264585727127,-1.1970383939283873,0.33842684487853636,0.5028871285816833,-1.0007901919065407,1.3191152892935982,0.3408699865366764,-0.26144431816065195,-0.08053378873161146,-0.30444044524710245,-0.44045352787789166,1.397434200264135,-0.46797184976407974,-0.48389339103993656,-1.1313962933874124,17.622173047734595,-0.5232574384074165,0.42762424873823457,0.722216654236911,0.8331759231278472,-0.6959967540056324
Diogo Dalot,1.2127663138377915,-0.10411687726366829,0.4318679894427288,0.7188950958858508,-1.3864856410353361,-0.7797262092671099,-0.5314399394012607,0.3943932964383315,-0.6231726679384954,-1.3246282949415094,-0.4330304680119224,-1.2977271354838351,-1.082318112246279,-0.48650752065897435,-0.617921613326382,-0.6148548954410361,0.9829698952755968,0.31077925318172156,0.9927659836284607,0.4087554120352508,0.7445986220609283,-0.2099730276393384,-0.24106082078276295,-0.6905061164433121,-1.2901486664778181,-0.5178559945313993,-1.5409301682015615,-0.6005926464405553,0.1514478326569879,-0.8220916452571359,-1.1561057882412082,1.8336788733939073,2.6670274717521387,-1.7910617933927777,-1.0774341234268996,-0.8741015114628186,-0.6193048866667444,-0.3489433304369459,1.3944728985832464,-0.8143852126753182,0.6268965700542704,-0.9781315330484873,0.2301612013280395,-0.6109996473725151,-0.6099782579253195,1.325485092273599,17.50439001207821,-0.07022330040171869,-1.4066691517852958,-0.8866445121547137,-1.3989724853352103,2.2444981227861067
Diogo Dalot,1.3911286260955613,-0.808855859286253,0.011045990204549114,0.1620715695107089,-0.2872037284055278,0.8482872300452906,1.4355605184822378,0.3735511991872814,-0.5787977135901868,-0.32621886254229426,-0.7209140275640211,-0.665046769347593,-0.7427268732205586,-0.9427996851184098,-0.4348090213377406,-0.4701470430476507,0.2172039882286586,0.3700951573630138,0.39094571853756915,0.07638380354096083,0.014871923146006235,0.006138116060948604,0.009328158027943715,-0.06593435209520299,-0.07350053810731313,-0.6634076746305947,0.13627644661099905,-0.84127020855212,-0.4871416785180818,-0.6857255208192615,-0.4023611198690232,0.4354937926541495,0.29660922275783724,-0.32247589471211063,-0.26917521788718013,-0.3346370888952363,1.904169149256878,-0.21055366425129404,0.45675889219354954,-0.5161040446519005,0.021338568008388563,-0.6366888726782239,-0.8106861779705595,-0.6795748349734617,-0.6704300969725537,-0.19524335219566488,17.50439001207821,-0.0764392234440593,-0.3207767554977209,-1.0279358031922619,-0.0743854028424769,0.3576854670868196
Diogo Jota,-1.4542278169962344,1.2039814625710568,-1.194185607785641,-0.6079474133647953,1.4023103397528962,-0.5404823379419369,-0.9274544136340264,1.2075757200210604,2.2458386931103065,0.7588794993895563,1.6678267279504297,1.3487808598980375,1.834016813905943,1.0211470235612954,0.2611077452287987,-0.0008214340354684352,-0.7114330904942132,0.20119968332383842,-0.736687126615847,0.21517776846336412,-0.43693908338850523,-0.736187995336101,0.20078281304258677,-0.6306855342702002,1.1544535821145798,-0.2708901857009433,0.48588605043382366,1.9990693946650402,-0.4871416785180818,1.9364964435246614,1.169170835857473,-0.8305428711584768,-0.6658561126439807,1.262058791670277,-0.23068054911844676,0.38962171751370644,-0.6323981986992643,0.05816128044338077,-1.0561272588441666,2.027608705087334,0.12837620330515806,2.209233265656543,1.9877752952580294,2.5265065637483466,2.1749884852035946,0.3830911314739002,17.72753356339242,0.5908425904334731,0.41922843453799535,1.2788484512168945,0.38114732097376025,-0.784543327894122
Djed Spence,0.9842013775126017,0.24303422295805263,0.6938587688208978,-0.4109257051521976,-0.9399623470320199,1.065719430528316,1.2433616339873674,-0.5807475765677325,-0.23301687660739306,-0.6821650546721847,-0.9618791968953386,-0.6598886879054261,-0.8635921996503817,-0.5255649571919809,-0.2503143688717471,-0.4580715815366249,-0.48055203597694635,-0.9383517020735949,0.04382137481113506,-0.33193878828475004,-0.7574231331147815,-0.5729498289336786,0.300162339282548,-0.618004351309718,-0.05218107891952003,-0.05433013026484311,-0.49385726880671166,-0.6937194957320576,-0.4871416785180818,-0.9124800192615488,-1.101277856890471,-0.6554150933587245,-0.8816605691352565,0.9692028910961619,-0.35790690589725316,-0.8132503646187653,1.733331199742168,0.35460982767091803,-0.5272897708658756,-0.4228596082835537,-0.6518272187592545,-0.7438750883798205,-0.26637610297257414,-0.7641634681314018,-0.7449984447348096,-0.5482076833561074,15.89495209964411,-0.0896480596725318,-0.5100821003027902,-0.6095428386664353,0.01925639697299837,-0.7054851190073708
Dominic Calvert-Lewin,-1.3274615395039548,4.652200582756435,-1.686089343986964,-1.7462007302244325,-1.2104928100465828,-0.652852322800742,-1.0837748070476383,0.8602690273008918,0.9285960057593421,-0.6401819434913131,1.71278391978457,-0.25613602574374017,0.5404060793068456,-0.2417313424632552,-2.3432138010344965,2.655040410484356,-2.3791395801066266,0.24400984594600214,-3.2160022401046495,-0.7254312118948388,-1.278173875683134,-1.321294222611416,-1.7991053778976183,-1.616701406578042,0.3478577417797831,0.2213282169344637,-0.7287373163762781,0.5913671010595541,-0.3503455866716382,1.427348708816772,1.0117206572736712,-0.8630156842678829,-1.079318272726649,1.2287402154763662,-1.3593027018878032,-0.7611049901854925,-0.6412155779382012,-1.6757143200199969,-1.649338393764268,0.9882872998224989,-0.43960020695317026,1.0814840360400753,1.4083650910002756,1.684258574157007,1.6158877509279594,0.31235957591719543,16.90655301132259,-0.09016493361910578,0.5424993563036127,0.3166384859198602,-1.5504212969338496,-0.8405681529913828
Dominic Solanke,-1.6924767096984077,2.2421450913492618,-1.6156119085079073,-1.5234896164806448,-0.6077798544960819,-0.8244363620933374,-0.6493661226811811,0.2315823062140355,0.4792620417413145,0.44978523035311613,1.6583083193850192,0.5136788328114229,1.3144456217073348,0.7833846178793256,-1.5987528783084133,0.7159420908641304,-0.9185217566365075,0.23552803787796422,-1.1671145800727334,-0.9362862280228323,-1.47808918371937,-1.2312307344571403,-1.4311922901432654,-1.3188330815651559,0.31542179186601227,-0.02162495191226873,-0.2146303629357675,1.287825610631104,-0.4871416785180818,1.2625121907057664,0.46491634853310065,-0.9192342796063868,-1.122332867882936,1.3052360409335024,-1.1185092857012147,-0.3501309285890249,-0.6206045393078339,-1.2661274029725762,-1.597990597491125,1.5939042944101631,-1.352928767117928,1.6905334320370966,1.7887580303166633,2.202638759742129,2.0837800913056914,0.18615229051208604,17.622173047734595,-0.11853599142215121,1.3071815754341323,0.8250975038371247,-1.1817256835077925,-0.9502543802659836
Dominik Szoboszlai,-0.7948744177174025,-0.6832095693291332,1.20734705463123,0.5351307842994126,0.5328093185076201,0.4847403900810781,0.9386813196703738,0.026679261645984727,0.09083530107064841,1.6004151897966317,1.2454486276623438,1.4843212512840946,0.6900720774219996,-0.21463517125775314,-0.4726177716256474,-0.2560373147924921,0.3303451910674851,0.6315391343317155,0.3552219620791459,1.0097117261176451,0.7740940593987636,0.41295857993113727,0.18552070567903312,1.0675954197475157,0.6307955122683889,-0.3066462676146753,1.9538926407832193,0.4068396666475986,3.285497720333826,0.8483507910465012,0.47477141783993976,-0.5540575999203443,1.2305327156670398,0.690243039320446,-0.47828942527671414,0.8591422121895869,-0.1682184498146235,0.2903751336402635,0.41774515182405986,0.22504340041706228,-0.3055077145088878,1.1711793039081124,0.002373170314804923,0.556341701979799,0.5069761870841005,-0.6016030733351949,18.132998671500584,-0.15298133386511945,-0.31107934705272167,-0.15244433454353482,1.1554801708856797,-0.5986790498729079
Dwight McNeil,-0.5847717920480213,-0.7287680268929227,0.8009462026155081,-0.5572267819873449,0.8156819530902665,2.5469306242040926,0.2572691520687653,-1.2387316354714242,-0.11319011578695559,-0.10627692080167792,-0.1922738094339476,0.4171302389804233,-0.08626817835605727,-0.3049055180069465,0.5581026394818257,-0.6028069619239573,-1.3351047230760955,-0.8954345997148847,0.04252564317281736,1.607857937849617,-0.8220594979597821,-0.49501395666186687,-0.33549281612748016,-0.4636631092157002,-0.1352938089302538,0.452440053957464,0.24716691427408868,0.18331150152730016,0.6254337812182276,-0.16644655108869968,-0.2165611929326675,0.11581281226490639,0.11131235525393265,0.28141307388661385,-0.19973862795905015,0.9001071455574576,-0.4940837637350992,0.2752333431088475,-0.6066319744142854,-0.5028753790266572,-1.1558518764751993,0.12097714770887175,-1.235558525852152,-0.5138477059034774,-0.524334838865515,-0.36791156134880476,17.034386382832476,-0.005477635417024404,-0.4818427097016784,-0.5056601536011471,0.06789054202931001,0.13595334345959736
Eberechi Eze,-0.2530204779170565,-0.004449946567119779,-0.6404452549728824,-0.15169401427382373,-0.386255883381744,-0.27541736981773773,0.37296250906123596,-0.8806115189969895,0.8062106562469705,0.6065776489738971,-0.09013478634516336,0.8649956999508108,0.7645120271044643,-0.010498653024811379,0.38376115287311874,0.12968040782941304,0.050666832298223725,-0.46495391419840865,0.14850350839157458,1.7588800890671452,-0.25753811166534163,-0.27041406436947546,-0.04982468435664909,0.25580908162812144,0.29027904331789817,-0.01734593949428272,0.6841029998887281,0.5610677665229302,3.799885744420021,1.06856014053378,0.5692020405367108,0.13624111644570777,-0.3949703854737855,0.26341378410398447,-0.28029377445148296,0.6420857135969535,-0.586933678200671,0.3402924973616674,-0.49486687315242156,0.09418712029020143,-1.1269159589178726,0.6125711774191811,-0.4287473348803641,0.45197088053221846,0.49530184566542484,-0.01356033694215001,17.822843743196746,0.10539450975053301,0.154326730346783,0.07089069936545421,0.48694956402182227,0.04129327100402978
Eddie Nketiah,-1.4463102715987488,1.099609051365534,-0.7596259885346843,-1.1903907273789511,-0.7825950388447085,-0.9993022785494544,-0.7381593323267011,2.3257731083246322,2.812651002976079,-0.3077520556654033,1.449555747723394,0.32935976462982075,0.7427079313380849,0.05445989733215945,-3.1486242381117395,1.4877128247375213,-0.28383032170975314,0.7259612993406768,-0.6761167544928595,-1.3675302957022863,-1.1441707343626377,-1.3555012184569244,-0.9104800298287733,-1.3560196907502415,0.8742560429809622,-0.8545454527442343,-0.35672757271048805,1.4555898830323895,-0.4871416785180818,1.6937103178132944,0.507155918517124,-0.9642324321303619,-1.2086590361804042,0.7757316388721786,-0.8577953671476123,-0.3553453144347673,-0.6315176711865353,-0.7282410999988909,-1.346056083042628,2.0544287682914484,0.9189894246287117,1.8041468862512384,1.4171690552714575,2.396124708190924,2.040925135812234,-0.2458649556823296,17.034386382832476,-0.08218602874442972,0.5555164617622103,0.022144568218192287,-0.6951199746362368,-1.0033720847472702
Edson Álvarez,0.5257869090315567,0.22354784272671996,1.255337254405483,0.7342485051553658,0.5263467252641615,-0.7852298542503198,-0.8218635542410375,0.8581685256093281,-0.7803219545427246,-0.60440054843661,0.18824543437528166,-0.7344685441303529,-0.7073009324801696,-0.13109644858365604,-0.4729844762612934,-0.5012152445205876,1.0946799401336575,1.3003624768039146,0.6107689826543765,0.11587941159137434,0.7315401097556888,1.1161902605317406,0.6508677250674444,0.7271626388579528,-1.0188703561865189,-0.03158689944746829,-0.6404966930990124,0.015180613974848654,-0.4871416785180818,-0.48641889529252147,-0.7629017079103161,0.9986572934680896,0.5140155738378277,-0.7716625071869774,0.7217564727480802,-0.3342661868255574,-0.5905959166287413,0.8296668297396326,0.8415852808116249,-0.5804888053247865,1.9232965990028543,-0.6045458799892868,-0.2755356637865944,-0.3565462743529529,-0.3856671785256318,0.15841442558788418,17.216707939626428,-0.09745964063569086,-0.5397194018820698,-0.5794558186900363,0.14435686910898754,0.7930280776197338
Elliot Anderson,0.6721513402969466,-0.5668644803728115,2.5354251997847546,-0.2584522260391101,1.3466495771290719,-0.561560096112167,-0.0796262343111889,1.2420422080265259,0.8442091493998402,0.39657014454032924,0.9353062286673152,1.230185275865482,-0.005104867205418323,-2.1723571861404163,-1.9566112883986213,-0.27761031569002476,-0.014934374642105713,-1.34748287097623,0.3889023520572459,-0.35207949575142117,-0.31877639515365963,0.22311917669897963,-0.11569536132232039,0.3355423702730249,0.07058080242539398,2.4720670976893944,0.2952362691979695,1.659558134215853,-0.4871416785180818,-0.4827005519590396,-1.433293660269272,-0.1919646675781914,-0.8397721733155621,-0.014433610216363824,0.6521839107571982,1.4005051552300045,-0.2960242964348623,-0.1419427363086691,-0.4089090545219193,0.4408131219743379,1.8311498034910252,0.05105984894252455,-0.9980698850737987,-0.4024309519859205,-0.42611640285942126,-1.1161404676791122,16.99356438831222,-0.05471547822177866,0.885824072793099,-1.7911382446388302,0.44359999640054354,-0.241165461355768
