Player,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,player_market_value_euro
Dara O'Shea,-4.126585352103091,-3.5744214872971445,0.19740356379877091,2.287418487020308,2.0931411349218685,0.4498978515474707,-1.499603237714792,-0.32070568181499975,-0.10531870765545091,1.8979610425908071,-1.2059479833550968,-1.1017303056441508,0.854161502008507,-0.11782307258989842,0.5967268041781886,0.7118406051269107,0.9841888234427113,-0.09167431350265028,-0.6745398682583064,-0.3201439244794521,1.3300448111486707,0.16902067291195005,0.2197357094364906,0.11757559087772325,0.9241117124810612,0.18265846223623664,-0.9121447621407323,-0.001979660290582662,0.13468152372617986,-0.10557989031015447,0.6375749763934623,0.22341964832956707,-0.344040959253517,-0.881539464834008,-0.051819017360574454,0.07275197449274808,-0.9026108470669578,14000000.0
Dean Huijsen,-3.613872760894989,2.4615262301564367,8.49647289861073,0.414857086405219,5.319062294387812,3.328259732636872,-2.13950231872938,-4.023311159451208,2.936027949009921,-0.056454245783986695,-3.839464114196804,-1.1350810632869384,2.5016648029597417,3.819231017695672,-2.9253082074397754,0.01896458697032201,2.743457972492356,1.0175356777300804,0.979793649645614,0.9211095768065187,0.028757911818399814,-1.1981588694953647,-0.43786864064460346,2.2352433864391203,-1.1221800490997083,-2.27915584601731,-1.019972331202655,0.9537866091461213,1.680610610735904,-1.286532942587452,-1.26309699893315,0.6470656531309688,-0.06413724603374556,-0.9299033685126339,-0.41734691995650863,-0.06368739382574473,0.3412975049362053,18000000.0
Declan Rice,-3.239093038180777,-6.835540738095034,-5.165245364271989,0.20177015023324485,0.16467454725542702,-1.2115088397961473,-1.3248948150469344,-0.8310076772375198,-1.357696999068713,0.5217755931649062,-1.2202740741450309,0.1505142958469961,-2.9343995475345057,0.9010563428730324,-1.043158528948458,0.3721125745078814,0.17189232041795177,-2.5155583208586276,-1.1053424269758962,0.8761822877811737,0.5741298299685286,0.11734358650502152,1.2871725249322736,1.1008747716689797,0.43073819273213226,0.2530950217982721,-0.6635853781067632,0.13999390565783199,0.6087389827753145,-0.42949422674660326,-0.9112527543731388,0.9503303835793351,-0.4921754929815624,0.2761452614975097,-0.3004431555088794,-0.3766557031355872,0.11332751947393224,110000000.0
Destiny Udogie,6.637328110315699,-1.2002098459097428,1.3833484796234512,-4.969367564207431,0.3684841809444331,1.0203884124378066,1.4801416371374478,0.4220430066937705,0.30978340908539304,-0.9927193973682157,0.8198606095935059,1.3836184111903072,0.6411499258410026,-0.07192295560704069,-0.2788198372358594,0.18601269667335074,-0.02530083133062977,1.5781558713180464,-0.04048025211811128,2.293216105184566,-0.9204092175654404,1.67784134854882,0.8828347728887461,-0.5326695877418473,0.07804804497800215,1.0900794025754728,0.13490747353524116,0.04002563886922841,-0.5153446955250502,-0.665034236603639,0.4754983123953236,0.08257175544793385,-0.06965478009555139,0.37217370502765756,-0.1995830593851408,1.1128110489895702,-0.5274046178519459,45000000.0
Diogo Dalot,-7.162753116114085,-0.6110046578393052,1.1977582835397496,1.9425657122913629,0.6947968252112469,-3.011079712149121,1.121424641021063,0.5718594033290408,0.5207462275375103,0.7934209529622798,1.1648135246179467,-0.41049567285912714,0.007542010845931811,-0.5540007340835842,-1.0198114961727853,-0.7279462595842914,-0.031188801138757948,0.8729942341795356,0.38770841427196107,0.6629662653070716,-0.5774153241425343,0.0313489295717309,-0.7280743343835437,-0.10754936745745108,-2.146297115569265,-0.953954788899815,0.04831410147196938,0.20972397179208127,0.27014879926017993,0.37899026712952677,-0.053478992696624233,0.9852664549543196,0.5288166813682761,-1.1165373377016368,0.30327909595729546,-0.4784182668114101,-0.44421155175614246,40000000.0
Diogo Dalot,2.844429853157156,0.24116924835901749,-1.9254894018208897,-1.2562156911270304,0.8906479001648434,-0.4103367709541042,0.47349942198275397,0.24295352197056988,0.27861135156888295,0.7893181721309369,0.11422647019410169,0.25034532909621104,-0.887051289666269,-0.6186375685508801,0.8076680852670393,-0.38052396869402566,-0.6671951010544407,-0.49231099589841426,0.7307557965184894,-0.1294417313858919,-1.8569247040570651,0.02714520253136963,-0.5346213725394162,-0.19010067543716538,-1.4198351586283178,-0.3555124856541606,0.08694350647900359,0.9513628732877569,-1.0605488760366741,-0.2842555181997098,-0.7577055261821044,0.9873032412822903,0.37503176615647094,0.3341900682494122,-0.2462386159785291,-0.22211879489412567,-0.4474552474316131,40000000.0
Djed Spence,6.120108862329864,-3.5578589811998045,-0.3013167247504988,-2.602021807345431,-2.584224528590569,-2.370250633479407,1.1949972289148523,-0.7883133778294716,0.3715402251510972,0.7861006983092913,-1.1730861606877052,-0.6519033649755932,1.7103662566491085,-0.28778807795409117,1.0639439957813341,1.7600845242510388,-1.4789656518059497,-0.6916317676208699,-0.47736828976711637,1.1269388469091268,0.61320449338762,-0.5463632181542666,0.0559325385619665,-0.628541980848632,0.7506428611764104,0.5477365158326518,-0.3853088556313362,-0.6131221150140692,0.862579341176223,-0.8644097074660242,-1.23528512646653,-0.3690655225123851,1.0953288512235877,0.26488554207359505,0.3115512444835497,0.13972660037476858,-0.37664344476234585,8000000.0
Edson Álvarez,-1.0347104792949868,-4.993147585780467,-1.0246853271200893,-2.55107992963296,2.27675197686314,-3.0438692594495267,5.204564278901759,-1.830204705588155,1.512221485470889,2.674752701177379,2.0014664882183397,2.173884999950582,-0.7271783647704627,-1.3182560595547521,-0.026791299737893487,2.0999700518116895,2.6587985399283003,-2.412853299541359,1.11937246244592,2.1134634724987427,0.9434385406653164,-0.07895659784481444,-1.71704897044638,0.9266486397154493,0.5817624841848357,-1.8892182741486365,-0.8722401483699568,-0.7104668488361743,-0.05443504864237162,-0.5833641544662487,0.09539529791758908,0.4134813093966766,1.5342009506537728,-0.06479403103853654,-0.11837758480965525,1.0258289873003328,0.5417211698946724,30000000.0
Emerson,4.7081405444502655,1.0472010510367507,-1.9259366913741607,-1.125441261757145,-1.104813317056781,0.44203585954463304,-0.8497800176769993,0.3682665211485337,0.31366669985910184,-1.8732877348220303,1.360854165371485,1.3980295643290537,0.6361655495492009,-0.4537527385678338,-0.9116331229444316,-0.5409221615203886,-0.3201093193834078,0.2782887170360541,0.34668201185885544,0.4966975145684496,0.7516763726497421,0.46728655919815926,-0.8567478799034054,-0.809387824584249,-0.7032318792849174,0.11423311631912353,-1.1572858744445527,-1.5330298574378929,1.082433556576165,-0.3918899094317229,-0.13065616373481012,-0.19075931241429553,0.21656187732897722,-0.3073426655997036,-0.7445992727708914,-0.6256538407399667,-0.4613142033888553,12000000.0
Emil Krafth,0.8852589474307057,-5.352819404012466,-3.9369289682548767,0.6104377338883155,-1.5158979086700348,0.9487250236910045,-0.7652875865128889,-0.3515039381613314,-0.7301384699424299,0.2914853009214328,0.12256089031475804,0.15465185893096056,0.45153065117681435,0.09079818893663326,-0.685504684996992,0.0161284008088717,0.2175395434390328,0.10917958628935254,-0.43984066790664444,-1.0030128365523345,-0.8840569968949011,-0.0583437992318896,-0.4993502494797783,0.39899164382576496,-0.6128782783199261,-0.4245192405179725,0.8633133398562908,0.46969104484095325,-0.8722462968233764,-0.7967406856077901,0.7701972970077696,0.18846554881674094,-0.0041001050792548776,-0.4068451351324495,0.5084336395359353,-0.12614261971380406,0.2765275147354042,2500000.0
