Player,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals,age,player_market_value_euro
Maat Daniel Caprini,49.70286123032904,50.67492521784368,1.0523917284432307,1.0439927168682535,0.08423332032774093,21.287618676030693,6.134800364156587,1.9425386916374041,23.174856288203927,1.2659734685914943,0.35274027831967747,1.0201170503316426,1.3456912472363116,0.0,0.7709220965014957,0.08328261152295485,0.9345194433606452,1.1946156847444402,1.0647782546494993,2.0848953049811416,0.02326310313434777,2.4575471452724673,1.0394654701521653,0.0,0.0,0.0,0.14052152425542982,0.01234490831057355,0.03709455065678242,0.18819742489270389,0.03660814150084537,0.11604499934972037,-0.02464949928469242,0.04570685394719729,0.13535700351150995,0.0,1.451375991676421,0.7152724671608792,30.56151385095591,1.827831967746131,0.03660814150084537,-0.02464949928469242,0.03688125894134477,0.0,0.0,78.12594615684745,62.38604499934972,85.48707244114969,83.43257900897386,31.592398231239436,2.88082325399922,11.189574717128366,14.971437117960722,1.3053752113408768,24.74518793081025,1.754334763948498,9.585654831577578,12.54695018858109,0.09333203277409287,25.073026401352582,0.3390154766549616,2.1059266484588375,0.4120145662634933,0.0,0.03505267264923917,0.0,0.0,1.5437950318637013,60.44601118480947,2.5645363506307715,2.247158278059566,112.39192352711666,0.02292625829106516,0.01261802575107296,0.10650149564312655,0.09507218103784627,1.2393224086357133,0.059807517232409936,0.1523514111067759,0.01234490831057355,1.6631109377032123,0.38506307712316296,0.7812277279230069,0.0,0.23276628950448697,30.644245025360902,0.0,55.189842632331896,1.534684614384185,0.2689361425412928,37.28525165821303,3.5228859409546107,0.340123553127845,1.8967264923917284,1.287515931850696,2.5158512160228894,2.7042723371049546,0.06114579269085707,0.5251398101183509,1.0074769150734815,4.97436857848875,132.10063077123164,398.60490961113277,44.583861360384965,9.751019638444532,1.2420405774483028,11.728510859669658,1.893230589153336,44.583861360384965,24.240122252568604,0.4685277669397841,0.13092989985693848,0.075793991416309,0.06125764078553779,0.04957211600988425,0.07108206528807387,0.06125764078553779,28.7150684931507,14.508657738524219
Jesper Karlsson,27.3,25.0,1.5442122186495177,0.5797749196141478,0.0,20.8,2.892926045016077,0.9644372990353697,28.163762057877815,1.9290996784565915,0.0,1.1544372990353697,0.5797749196141478,1.5436012861736332,3.184951768488746,0.7695498392282958,2.508038585209003,1.9290996784565915,0.384887459807074,1.5442122186495177,0.0,1.3487138263665595,0.7695498392282958,0.0,0.0,0.0,0.19488745980707395,0.0,0.0,0.19488745980707395,0.19488745980707395,0.19488745980707395,0.020000000000000004,0.1,0.32999999999999996,0.5740514469453376,0.09713826366559485,1.2515755627009644,31.061575562700963,1.6413504823151126,0.19488745980707395,0.020000000000000004,0.19488745980707395,0.19488745980707395,0.0,75.45337620578778,34.527009646302254,84.83762057877813,82.15787781350481,33.75961414790997,2.508038585209003,9.546688102893892,19.48376205787781,1.2543247588424435,25.464501607717043,0.8666881028938906,8.100225080385853,16.01556270096463,0.19488745980707395,33.66308681672026,0.5797749196141478,1.1544372990353697,1.3493247588424437,0.0,0.0,0.0,0.0,2.0262379421221866,68.87427652733119,2.1239871382636655,8.777749196141478,72.82672025723473,0.0,0.6718006430868166,0.0,0.0,2.508649517684887,0.0,0.0,0.0,3.1855627009646303,0.0,1.9290996784565915,0.384887459807074,0.5797749196141478,30.0,0.0,50.0,0.9644372990353697,0.0,40.0,0.5797749196141478,0.19488745980707395,0.384887459807074,0.0,0.19488745980707395,1.9290996784565915,0.0,0.384887459807074,0.7695498392282958,0.6718006430868166,168.42546623794212,347.6531832797428,42.829389067524126,22.380964630225083,1.7390996784565915,4.826913183279743,0.2920257234726688,42.829389067524126,16.01128617363344,0.384887459807074,0.2697749196141479,0.09,0.17488745980707396,0.06,0.10511254019292604,0.17488745980707396,32.3616438356164,15.60727002719233
Jesper Karlström,48.8,50.0,0.89,0.85,0.08,19.1,4.19,0.85,26.91,0.76,0.04,0.76,2.75,0.0,0.47,0.13,2.41,0.51,0.76,1.52,0.08,0.85,0.63,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.08,-0.02,0.0,0.0,0.0,1.1,0.47,40.87,0.97,0.0,-0.02,0.04,0.0,0.0,82.4,57.7,87.4,88.6,43.29,5.2,18.45,17.43,0.57,35.67,3.0,16.12,15.44,0.0,31.86,2.2,3.9799999999999995,0.55,0.0,0.0,0.0,0.0,0.51,57.46,3.72,1.18,198.79,0.0,0.04,0.04,0.04,1.31,0.0,0.0,0.0,1.44,0.42,0.38,0.0,0.0,0.0,0.0,33.3,0.17,0.08,66.7,1.82,0.21,0.97,0.63,1.02,0.51,0.0,0.17,0.34,2.92,131.93,612.91,52.05,6.35,0.59,15.28,3.3,52.05,30.93,0.21,0.05,0.06,0.02,0.04,0.03,0.02,24.9534246575342,14.73180128983843
Joel Voelkerling Persson,47.60875150170964,31.15060530450051,3.2170076702707697,2.9116273911838095,0.10735421864892337,14.453433139266242,1.4896830237501155,0.432984936697163,13.847709084188152,0.43229091581184736,0.3139894649293042,0.20647722021994275,1.1161851954532853,0.0,0.1943498752425839,0.02420386285925515,1.690532298308844,0.5334368357822752,0.09804546714721375,0.3063977451252195,0.0,0.954961648646151,0.6297218371684686,0.0,0.0,0.025777654560576655,0.15132150448202566,0.07662046021624619,0.0,0.24996488309768047,0.5735190832640236,0.6833702984936697,0.059695037427224845,0.1645273080121985,0.40202014601238334,0.0,0.1315155715737917,0.9494871084003327,18.641076610294796,1.852322336198133,0.4580380741151465,0.06424360040661677,0.34838185010627487,0.0,0.0,65.34948710840034,57.33298216431013,66.15271231863969,71.73137417983551,20.48640328989927,1.5464217724794382,6.435908880879771,10.330398299602624,0.3380389982441549,13.400124757416135,0.8847102855558636,4.272539506515109,7.419888180389982,0.15963034839663617,20.7925164032899,0.0,1.2380852046945754,0.40626189816098324,0.14828389243138343,0.0,0.1154810091488772,0.025777654560576655,0.6677950281859347,19.397547361611682,1.830805840495333,4.075242583864707,40.78107476203678,0.0,0.0,0.0,0.09849274558728398,1.5453414656686073,0.34934664079105443,0.0893337029849367,0.0,2.087678587930875,0.19783568986230476,2.66246927271047,0.0,1.0904075408927085,40.51867664725996,0.0,43.05570649662693,0.32749561038721003,0.10010997135200074,54.09056464282414,0.30049440901949914,0.05876259125773958,0.05990758709915904,0.1829054616024397,0.18456057665650125,0.7223999630348397,0.10746049348489048,0.03412993253858239,0.373398022363922,0.4312180020330838,56.74871638480732,197.8378781997967,29.112477589871546,11.827672119027815,4.500462064504204,3.026747065890398,1.233628130487016,28.958563903520933,14.369955641807596,0.05990758709915904,0.4912743739025968,0.14712133813880418,0.3937944737085297,0.07628038074115145,0.0974799001940671,0.5138240458367989,35.2876712328767,12.765688433465597
Jonathan Ikoné,30.221098044673294,37.04080439774546,1.2472917681441793,0.5325384454804816,0.16901189896318974,18.5076821376383,3.8646760837798344,0.8514870224758194,28.51578943706075,2.185756732308121,1.4075471435529887,0.6070252592025607,0.24398302136246605,0.13035766474149327,0.8148931876696124,0.08146197202699883,1.0960176744833343,1.923124347644562,0.35083431911488416,0.9592561408391901,0.0,0.9411439704961381,0.9567413541159279,0.005836754575186139,0.0,0.030317305685060192,0.29322872451464754,0.030412636559738367,0.06824159766195811,0.4332885672534966,0.13863266300187882,0.30612970565722636,-0.05051492589242224,0.06787836615406026,0.2267371790411245,0.012500173961450142,0.24357943079813513,1.2510361143970499,29.440169786375336,2.5134708788532465,0.12533296221557302,-0.05346113701203813,0.1559940157261151,0.06875095678797578,0.0,77.63911349245008,64.36543733908566,80.84034513951707,84.60583118780877,30.680586598009878,2.649324333727646,9.682327604202909,15.141932363788184,0.8512396492937165,23.766174239788466,1.6905859021640803,7.8639447498434345,12.79253774963468,0.14296778233943358,32.072439635376796,0.3139739753670587,1.8049773850114814,1.1282812608725907,0.011784844478463573,0.0,0.011784844478463573,0.011438313269779416,3.1763586389256138,98.00167281330458,3.2375339224827777,6.927998747477559,80.8564664950247,0.0,0.04220861457101107,0.023584997564539696,0.16043420777955605,2.258750260942175,0.16122955952960824,0.5240317305685059,0.0,3.1815426901398647,0.061320019483682424,1.8848945793612135,0.06778651450838494,0.600359752278895,32.0062208614571,0.0,55.506408739823264,2.215693410340269,0.28341938626400387,40.64769327117111,0.8884934938417647,0.2615239023032496,0.25614431841903834,0.3706554867441375,0.4768095470043839,3.9477078839329205,0.43055737248625703,0.47784496555563283,1.5993187669612414,1.134757497738501,199.3818189409227,362.2931918446872,41.54666550692367,20.47983021362466,3.5002734673996243,3.236376035070628,0.46354533435390716,41.534880662445204,18.682383967712756,0.12564470113422865,0.33172361004801343,0.09423909261707607,0.17615614779764807,0.12552431981072995,0.15903625356620973,0.1879409922761116,29.9808743169399,15.89495209964411
José Luis Palomino,63.78462741751991,57.84210039817975,1.5101166097838452,2.707766638225256,0.03196814562002275,12.73552332195677,7.774915386803186,1.4019589021615473,33.46005261660979,0.3262244027303754,0.03758248009101252,0.8008184015927189,3.0511632536973834,0.0,0.3384335893060296,0.0847056313993174,3.1430510523321953,0.21439135381114902,1.0830631399317407,1.8803740045506256,0.051259243458475545,1.502638651877133,0.5564647326507395,0.0,0.005699658703071672,0.0,0.08203071672354949,0.006476109215017065,0.007053469852104664,0.10315984072810011,0.05129052901023891,0.08325867463026167,-0.013860210466439135,0.13549416951080773,0.5266965301478954,0.0,2.668579351535836,0.20515856086461892,50.382605944254834,0.5199530716723549,0.05129052901023891,-0.013860210466439135,0.037667804323094425,0.0,0.01352957906712173,82.5799843572241,62.22296643913537,88.4551478953356,87.83457053469851,53.63815059726962,7.814452502844141,26.006971700796363,17.925129408418655,0.6254134670079636,44.32838168373151,4.800912969283277,23.012998435722412,15.769372866894198,0.11623364618885097,35.41409698521046,2.118107224118316,2.6434264789533564,0.18642349260523322,0.0,0.013959044368600682,0.0,0.0,0.4433098691695108,77.50830986916952,3.5071835893060297,0.27545079635949943,299.3152773037542,0.006430602957906712,0.019717718998862342,0.0445612912400455,0.0,0.5966254266211605,0.025659840728100115,0.01352957906712173,0.006430602957906712,0.6980112343572241,0.698792662116041,0.3906143344709898,0.0,0.10958120022753128,28.673286405005687,0.0,80.66597696245734,0.26182096131968147,0.1795463594994312,16.13436433447099,2.6238445676905573,0.14068330489192263,1.618019055745165,0.8632423208191127,1.4839135381114905,0.3202652161547212,0.012798634812286689,1.0216097838452787,0.058850255972696254,5.292423919226394,173.66563495449373,837.0928555176337,64.7734079920364,3.0780851820250286,0.76107295221843,29.917512087599547,5.771972411831627,64.7734079920364,32.48098762798635,0.21070179180887372,0.09493813993174062,0.15270833333333333,0.0669141069397042,0.024586177474402733,0.028563708759954495,0.0669141069397042,28.0794520547945,13.458835614025542
João Félix,40.53315154224408,29.573652212784978,1.5283191774698257,0.9250692892266428,0.16216361198033083,17.434555207867678,3.299454626732231,0.31585426911041575,31.46069021010282,2.9546526598122487,0.9741421546714351,0.6697943674564147,0.4104148413053196,0.39362449709432273,1.061887349128297,0.06471434957532408,1.7774626732230665,1.5054045596781405,0.32260080464908353,0.9904228877961555,0.016213679034421103,1.2958042020563254,2.8562825212337954,0.007800625838176129,0.0,0.03223156012516763,0.26482610639248994,0.04915601251676352,0.048788556101922224,0.4040724184175234,0.370175234689316,0.5309620026821636,-0.02874564148413053,0.11650335270451496,0.31632811801519894,0.17753509164059006,0.46082878855610193,1.0769226642825214,32.604928922664286,2.1961493071077336,0.3538086723290121,-0.025851586946803753,0.4124219937416183,0.09622708985248099,0.0,77.22803755029057,50.72258381761287,75.72091193562808,87.14219043361645,34.70691819400984,2.863971390254805,8.610780509611086,19.189611086276262,0.59245820295038,26.915724631202504,1.496675011175682,6.5647742512293235,16.79475905230219,0.3230621367903442,38.72723021904337,0.313365221278498,2.4632114438980777,1.1604175234689316,0.02339383102369244,0.0,0.01636656236030398,0.016233348234242287,3.089221278497988,97.07913455520786,3.9022029503799724,6.838893160482789,96.87030666070632,0.016317389360751007,0.06334197586052749,0.01639696021457309,0.29851855163164953,2.075756817165847,0.355365221278498,0.37933839964237814,0.007904336164506035,3.1857836388019667,0.016165400089405455,3.218092087617345,0.0961975860527492,1.199014751899866,37.20864550737595,0.0,41.33994635672776,1.6808958426464014,0.32181046043808675,52.992838623156004,0.8300661600357623,0.2253464461332141,0.25861868573983016,0.34553419758605275,0.4750129637907912,4.088737594993295,0.4999624497094322,0.41142422887796154,2.1096540008940545,1.287025480554314,185.8184023245418,362.6729557443004,47.086718819848016,22.250139472507826,4.225967814036656,3.999745194456861,0.5232123379526151,47.062884219937416,21.45212784979884,0.25804738489047835,0.5523737147966026,0.1165972284309343,0.3785453732677693,0.130683951721055,0.16997675458202952,0.397365221278498,25.2547945205479,17.216707939626428
Davide Frattesi,71.07309790410565,59.20249784668389,1.1364628194085558,2.820203847258111,0.0,19.384783232845248,4.031177146138386,1.3684295147861039,30.33709732988803,1.2919150157909847,0.052075796726959514,0.8248119437266724,3.129569336778639,0.052075796726959514,1.7285673270169395,0.31138673557278207,8.86224519092736,0.6714671260407695,1.1885271317829456,2.0133390755096183,0.13056560436405398,1.6001263278782658,1.2673212747631353,0.0,0.052075796726959514,0.0,0.18257249497559574,0.0,0.0,0.23464829170255527,0.0,0.0,-0.024298018949181738,0.0,0.0,0.0,1.366046511627907,0.5155038759689923,43.71847545219639,1.2388515647430376,0.0,-0.024298018949181738,0.07848980763709446,0.0,0.0,76.53534309503301,50.799655469422916,80.23706574791846,89.33402239448752,52.76815963250072,6.952024117140397,21.239150157909844,21.708446741314958,1.2516279069767442,40.75318116566178,3.491774332472007,17.235374677002586,19.48105368934826,0.18314097042779212,35.118047660063155,0.8758886017800745,3.3838616135515367,0.5417226528854435,0.0,0.0,0.0,0.0,1.6764111398219927,88.19127763422338,3.6687941429801896,2.8944674131495836,268.8872035601493,0.0,0.10365202411714039,0.18201550387596901,0.10415159345391903,1.3169796152741888,0.10415159345391903,0.025788113695090438,0.0,1.8323571633649154,0.3854378409417169,0.7499569336778639,0.0,0.15622739018087856,21.69824863623313,0.0,52.77783519954063,0.749830605799598,0.41228251507321273,25.230634510479472,2.08977318403675,0.12993970714900946,1.2141889175997702,0.7500258397932817,1.4214355440712032,1.4219925351708298,0.10477749066896354,7.934280792420327,0.35915015790984783,3.46449899511915,153.22811656617858,704.7822480620156,64.90993970714901,11.082428940568477,0.8278897502153316,21.49994257823715,3.4375165087568185,64.90993970714901,33.35729543496985,0.2817858168245765,0.04429801894918175,0.03429801894918174,0.024298018949181738,0.0426414010910135,0.012977318403674994,0.024298018949181738,29.4082191780822,17.281246460764002
Keinan Davis,40.109994587768355,46.47642071080642,3.555619700523182,2.355325635937218,0.10014071802273136,11.730218293342954,3.0040465451921343,0.519027602381382,20.813247338986113,1.34677611401768,1.1048403391665162,0.2608298755186722,0.7459318058812917,0.0,0.24431896085152444,0.0,0.8450027061158216,2.2534872812556372,0.22570268807504965,0.48499368572974916,0.0,1.9650893018221176,1.3506584881832944,0.0,0.0,0.01581814901677792,0.1456972758434061,0.08153887786397258,0.048376330506945696,0.2943333934692404,0.2741547898250045,0.3727566299837633,0.008913945516868124,0.13257622226231283,0.3060598953635215,0.0,0.09586505502435504,1.2968446689518311,21.612854050153345,3.586308858019123,0.2741547898250045,0.008913945516868124,0.6650568284322569,0.0,0.0,77.32191953815622,89.47932527512178,80.49081724697817,81.17586144686993,22.582361537073787,1.3315316615551147,6.641473931084251,12.06303987010644,0.4074021288111131,17.45499368572975,1.1824282879307235,5.40817788201335,9.771107703409708,0.13036081544290093,27.114346022009745,0.06564495760418546,1.250790185819953,0.7305755006314271,0.0,0.0,0.0,0.0,2.4525780263395274,61.78140176799567,2.2746382825184916,6.590317517589752,41.53651452282157,0.0,0.0,0.06760057730470864,0.1303301461302544,2.0147447230741475,0.341136568645138,0.2905953454807866,0.0,2.844407360635035,0.13235792891935774,2.177227133321306,0.0,0.8901100487100849,41.21850983222082,0.0,56.24975644957605,1.9496012989355944,0.09782067472487822,40.214414576943895,0.6333086776114019,0.17719826808587408,0.12840519574237777,0.323012808948223,0.45285044199891766,3.3937687173011004,0.11256900595345481,0.06566841060797401,1.3304726682302002,0.7304149377593362,146.39026880750495,252.30139455168683,34.682161284502975,16.69342413855313,5.095899332491431,2.5994100667508566,0.9569691502796319,34.682161284502975,16.01279090745084,0.27659209814180047,0.43610860544831315,0.12549161104095255,0.2664820494317157,0.07932166696734622,0.17055204762763845,0.2664820494317157,25.1150684931507,15.201804919084164
Koni De Winter,63.364440108075655,64.18941759231463,1.3679465625938154,2.41746322425698,0.01429000300210147,7.591639147403182,4.258227259081357,0.8096607625337735,31.220556889822873,0.37938306814770334,0.01429000300210147,0.41982437706394476,3.687490243170219,0.0,0.147475232662864,0.026640648453917747,3.9200600420294203,0.29923596517562295,0.7558586010207144,1.1743320324226958,0.05463224256979886,1.5938441909336536,0.3683443410387271,0.0,0.0,0.0,0.01429000300210147,0.02858000600420294,0.0,0.039297508255779046,0.08127289102371661,0.0955628940258181,0.024353047132993095,0.13641849294506153,0.21028820174121887,0.0,0.7574392074452118,0.1768177724407085,45.4716481537076,0.8125082557790454,0.08127289102371661,0.024353047132993095,0.026640648453917747,0.0,0.0,87.10009006304414,64.70654458120684,91.51088261783248,90.42520264184928,49.47298108676073,4.619395076553587,24.114887421194837,19.07812218552987,0.4135402281597118,43.09694386070249,2.969905433803663,22.062703392374665,17.236730711498048,0.08127289102371661,36.030558390873615,1.5777469228459924,2.0248153707595318,0.16130891624136898,0.0,0.08140498348844191,0.0,0.0,0.5659666766736716,88.47178925247674,2.9976628640048033,0.41913539477634343,257.05760282197537,0.01429000300210147,0.08140498348844191,0.040930651456019214,0.0,0.678026118282798,0.02858000600420294,0.0,0.01429000300210147,0.8253692584809368,0.40492644851395976,0.4344326028219753,0.0,0.20170669468628039,35.21313419393575,0.0,55.20621435004503,0.22856049234464126,0.05463224256979886,44.79378564995497,1.6052266586610628,0.20220204142900028,0.9865685980186131,0.41645601921344944,0.9324857400180127,0.4583908736115281,0.01429000300210147,1.4868447913539478,0.22983038126688685,2.364468628039628,177.23353197238066,759.9088291804263,58.74000750525368,4.243320324226959,1.0278760132092466,29.313242269588713,7.102821975382768,58.74000750525368,25.586879315520864,0.2830441308916241,0.08094416091263884,0.10367307114980485,0.0569198438907235,0.01,0.02402431702191534,0.0569198438907235,32.0246575342466,16.300417207752275
